True Id,Cluster ID,Id,init_name,last_name,first_name,affiliation,city,country
24,24,2045,ROWLAND M W,ROWLAND,MARK W,London Sch Hyg & Trop Med  Dept Dis Control,London WC1,England
24,24,5089,ROWLAND M W,ROWLAND,MARK W,London Sch Hyg & Trop Med,London WC1,England
24,24,5090,ROWLAND M W,ROWLAND,MARK W,Pan African Malaria Vector Res Consortium,Cotonou,Benin
24,24,5088,ROWLAND M W,ROWLAND,MARK W,,,
25,25,5599,ROWLAND M W,ROWLAND,M W,PAMVERC,Moshi,Tanzania
25,25,55,ROWLAND M W,ROWLAND,M W,London Sch Hyg & Trop Med,London WC1E 7HT,England
25,25,5597,ROWLAND M W,ROWLAND,M W,Univ London London Sch Hyg & Trop Med,London WC1E 7HT,England
25,25,5598,ROWLAND M W,ROWLAND,M W,PAMVERC,Cotonou,Benin
26,26,6198,DAMIEN G,DAMIEN,GEORGIA,Univ Montpellier I  IRD 224  CNRS 5290  MIVEGEC,Montpellier,France
26,26,6199,DAMIEN G,DAMIEN,GEORGIA,Univ Montpellier 2,Montpellier,France
26,26,1586,DAMIEN G,DAMIEN,GEORGIA,IRD  MIVEGEC IRD CNRS UM1 224 5290,Cotonou,Benin
26,26,3301,DAMIEN G,DAMIEN,GEORGIA,Inst Rech Dev  MIVEGEC  UMR 224  08 BP 841,Cotonou,Benin
26,26,4219,DAMIEN G,DAMIEN,GEORGIA,Inst Rech Dev  UMR MIVEGEC 224  08 BP 841,Cotonou,Benin
26,26,5252,DAMIEN G,DAMIEN,GEORGIA,Univ Montpellier I  CNRS 5290  UMR IRD 224  Inst Rech Dev,Cotonou,Benin
26,26,5253,DAMIEN G,DAMIEN,GEORGIA,Univ Montpellier 2,Cotonou,Benin
26,26,5254,DAMIEN G,DAMIEN,GEORGIA,Minist Sante Publ  Ctr Rech Entomol Cotonou,Cotonou,Benin
26,26,6200,DAMIEN G,DAMIEN,GEORGIA,Ctr Rech Entomol Cotonou,Cotonou,Benin
26,26,3300,DAMIEN G,DAMIEN,GEORGIA,,,
26,26,60,DAMIEN G B,DAMIEN,GEORGIA B,CREC  Minist Sante,Montpellier,France
26,26,2742,DAMIEN G B,DAMIEN,GEORGIA BARIKISSOU,Univ Montpellier I  IRD224  CNRS5290  UMR MIVEGEC IRD CREC,Cotonou,Benin
26,26,2743,DAMIEN G B,DAMIEN,GEORGIA BARIKISSOU,Univ Montpellier 2  IRD224  CNRS5290  UMR MIVEGEC IRD CREC,Cotonou,Benin
26,26,59,DAMIEN G B,DAMIEN,GEORGIA B,IRD  CNRS 5290  IRD 224  MIVEGEC UM1 UM2,Cotonou,Benin
26,26,2254,DAMIEN G B,DAMIEN,GEORGIA B,CREC,Cotonou,Benin
26,26,3052,DAMIEN G B,DAMIEN,GEORGIA B,CNRS  UM1 UM2 5290  IRD 224  Inst Rech Dev Malad Infect & Vecteurs,Cotonou,Benin
26,26,3053,DAMIEN G B,DAMIEN,GEORGIA B,Ctr Rech Entomol Cotonou,Cotonou,Benin
26,26,2741,DAMIEN G B,DAMIEN,GEORGIA BARIKISSOU,,,
27,27,62,EGROT M,EGROT,MARC,CREC  Minist Sante,Montpellier,France
27,27,6190,EGROT M,EGROT,MARC,Univ Montpellier I  IRD 224  CNRS 5290  MIVEGEC,Montpellier,France
27,27,6191,EGROT M,EGROT,MARC,Univ Montpellier 2,Montpellier,France
27,27,61,EGROT M,EGROT,MARC,IRD  CNRS 5290  IRD 224  MIVEGEC UM1 UM2,Cotonou,Benin
27,27,6192,EGROT M,EGROT,MARC,Ctr Rech Entomol Cotonou,Cotonou,Benin
28,28,67,CHANDRE F,CHANDRE,FABRICE,IRD  CNRS 5290  IRD 224  MIVEGEC UM1 UM2,Montpellier,France
28,28,717,CHANDRE F,CHANDRE,FABRICE,CNRS  UM1 5290  UM2 224  IRD MIVEGEC,Montpellier,France
28,28,898,CHANDRE F,CHANDRE,FABRICE,Ctr Collaborateur OMS  Lab Lutte Insectes Nuisibles LIN  IRD,F-34394 Montpellier 5,France
28,28,1292,CHANDRE F,CHANDRE,FABRICE,IRD  UM1 UM2 CNRS 5290 IRD 224  MiVEGEC,Montpellier,France
28,28,1806,CHANDRE F,CHANDRE,FABRICE,LIN Inst Rech Dev,Montpellier,France
28,28,1876,CHANDRE F,CHANDRE,FABRICE,UM1 UM2 CNRS 5290 IRD 224  Inst Rech Dev,Montpellier,France
28,28,2115,CHANDRE F,CHANDRE,FABRICE,IRD  MIVEGEC IRD CNRS 5290 UM1 UM2 224,F-34394 Montpellier,France
28,28,2136,CHANDRE F,CHANDRE,FABRICE,IRD  UR016,F-34394 Montpellier 5,France
28,28,2261,CHANDRE F,CHANDRE,FABRICE,Lab Lutte Insectes Nuisibles LIN IRD,F-34394 Montpellier 5,France
28,28,2334,CHANDRE F,CHANDRE,FABRICE,Inst Rech Dev,Montpellier,France
28,28,2421,CHANDRE F,CHANDRE,FABRICE,UM1 UM2 CNRS5290 IRD 224  Inst Rech Dev Malad Infect & Vecteurs Ecol Genet,Montpellier,France
28,28,2835,CHANDRE F,CHANDRE,FABRICE,IRD  Caracterisat & Controle Populat Vecteurs UR016,Montpellier,France
28,28,2854,CHANDRE F,CHANDRE,FABRICE,UM1 UM2 CNRS 5290 IRD 224  IRD,Montpellier,France
28,28,3057,CHANDRE F,CHANDRE,FABRICE,Lab Lutte Insectes Nuisibles,Montpellier,France
28,28,3136,CHANDRE F,CHANDRE,FABRICE,Inst Rech Dev  Lab Lutte Contre Insectes Nuisibles,F-34394 Montpellier,France
28,28,3327,CHANDRE F,CHANDRE,FABRICE,MIVEGEC IRD 224 CNRS 5290 UM1 UM2  Lab Lutte Insectes Nuisibles LIN,Montpellier,France
28,28,4177,CHANDRE F,CHANDRE,FABRICE,LIN  IRD  UR016,Montpellier,France
28,28,4372,CHANDRE F,CHANDRE,FABRICE,UM1 UM2 CNRS 5290 IRD 224  Inst Rech Dev  UMR MIVEGEC,F-34394 Montpellier 5,France
28,28,4858,CHANDRE F,CHANDRE,FABRICE,MIVEGEC IRD 224 CNRS 5290 UM1 UM2  Inst Rech Dev,F-34394 Montpellier,France
28,28,4866,CHANDRE F,CHANDRE,FABRICE,IRD  MIVEGEC  UM1 CNRS IRD 224 UM1 5290,Montpellier,France
28,28,4946,CHANDRE F,CHANDRE,FABRICE,Inst Rech Dev  MIVEGEC  IRD 224  CNRS 5290 UM1 UM2,Montpellier,France
28,28,4979,CHANDRE F,CHANDRE,FABRICE,IRD  IRD 224  CNRS 5290  Unite Mixte Rech MIVEGEC UM1,Montpellier,France
28,28,5175,CHANDRE F,CHANDRE,FABRICE,IRD  CNRS  MIVEGEC  UMR 224 5290,Montpellier,France
28,28,5277,CHANDRE F,CHANDRE,FABRICE,Inst Rech Dev  MIVEGEC Unit,Montpellier,France
28,28,5343,CHANDRE F,CHANDRE,FABRICE,IRD MIVEGEC UM1 UM2 CNRS 5290 IRD 224,F-34394 Montpellier 5,France
28,28,5402,CHANDRE F,CHANDRE,FABRICE,Inst Rech Dev  Unite Mixte Rech MIVEGEC  IRD CNRS 224 5290 UM1 UM2,Montpellier,France
28,28,5448,CHANDRE F,CHANDRE,FABRICE,CNRS  MIVEGEC  Unite Mixte 1  Inst Rech Dev 5290,Montpellier,France
28,28,5476,CHANDRE F,CHANDRE,FABRICE,IRD  MIVEGEC  CNRS IRD UM1 UM2 5290 224,Montpellier,France
28,28,5563,CHANDRE F,CHANDRE,FABRICE,Inst Rech Dev  Lab Lutte Insectes Nuisibles,F-34394 Montpellier 5,France
28,28,5711,CHANDRE F,CHANDRE,FABRICE,UM1  UM2  CNRS 5290  MIVEGEC IRD UMR IRD 224,Montpellier,France
28,28,5734,CHANDRE F,CHANDRE,FABRICE,Inst Rech Dev  UR016,Montpellier,France
28,28,5953,CHANDRE F,CHANDRE,FABRICE,IRD  UR016  MIVEGEC UMR224,F-34394 Montpellier 5,France
28,28,6204,CHANDRE F,CHANDRE,FABRICE,Univ Montpellier I  IRD 224  CNRS 5290  MIVEGEC,Montpellier,France
28,28,6205,CHANDRE F,CHANDRE,FABRICE,Univ Montpellier 2,Montpellier,France
28,28,2201,CHANDRE F,CHANDRE,F,Caracterisat & Controle Populat Vecteurs  IRD  UR016,Montpellier,France
28,28,2511,CHANDRE F,CHANDRE,F,Inst Rech Dev  Lab Lutte Insectes Nusible,Montpellier,France
28,28,5407,CHANDRE F,CHANDRE,F,Inst Rech Dev  Lab Lutte Insectes Nuisibles  UR016,Montpellier,France
28,28,5985,CHANDRE F,CHANDRE,F,IRD  Lab Lutte Insectes Nuisibles,F-34394 Montpellier 5,France
28,28,844,CHANDRE F,CHANDRE,FABRICE,CREC  Inst Rech Dev  Unite Rech,Cotonou,Benin
28,28,1713,CHANDRE F,CHANDRE,FABRICE,IRD,Cotonou,Benin
28,28,2056,CHANDRE F,CHANDRE,FABRICE,Ctr Rech Entomol Cotonou  Inst Rech Dev,Cotonou,Benin
28,28,2135,CHANDRE F,CHANDRE,FABRICE,Ctr Rech Entomol Cotonou,Cotonou,Benin
28,28,3056,CHANDRE F,CHANDRE,FABRICE,CNRS  UM1 UM2 5290  IRD 224  Inst Rech Dev Malad Infect & Vecteurs,Cotonou,Benin
28,28,3309,CHANDRE F,CHANDRE,FABRICE,Inst Rech Dev,Cotonou,Benin
28,28,4463,CHANDRE F,CHANDRE,FABRICE,Inst Rech Dev  UR 016,Cotonou,Benin
28,28,4999,CHANDRE F,CHANDRE,FABRICE,CREC  IRD  UR016,Cotonou,Benin
28,28,5868,CHANDRE F,CHANDRE,FABRICE,IRD  CCPV UMR MIVEGEC  UR016,Cotonou,Benin
28,28,5869,CHANDRE F,CHANDRE,FABRICE,CREC,Cotonou,Benin
28,28,4380,CHANDRE F,CHANDRE,F,CREC  IRD  Unite Rech 016,Cotonou,Benin
28,28,66,CHANDRE F,CHANDRE,FABRICE,,,
28,28,868,CHANDRE F,CHANDRE,F,,,
28,1372,5921,FABRICE C,FABRICE,CHANDRE,LIN IRD,Montpellier,France
28,1372,5920,FABRICE C,FABRICE,CHANDRE,,,
29,29,70,CORBEL V,CORBEL,VINCENT,Kasetsart Univ  Dept Entomol,Bangkok,Thailand
29,29,94,CORBEL V,CORBEL,VINCENT,Kasetsart Univ  Dept Entomol  Fac Agr,Bangkok 10900,Thailand
29,29,1563,CORBEL V,CORBEL,VINCENT,Kasetsart Univ  Fac Agr  Dept Entomol  50 Ngam Wong Wan Rd,Bangkok 10900,Thailand
29,29,1880,CORBEL V,CORBEL,VINCENT,Kasetsart Univ  Fac Agr  Dept Entomol,Bangkok,Thailand
29,29,2117,CORBEL V,CORBEL,VINCENT,Kasetsart Univ  Fac Agr  Dept Entomol,Bangkok 10900,Thailand
29,29,2868,CORBEL V,CORBEL,VINCENT,Kasetsart Univ  Dept Entomol  Fac Agr,Bangkok,Thailand
29,29,3328,CORBEL V,CORBEL,VINCENT,Kasetsart Univ  Dept Entomol  MIVEGEC IRD CNRS UM1 UM2 224 5290,Ladyaow Chatuchak Bangko,Thailand
29,29,6209,CORBEL V,CORBEL,VINCENT,Kasetsart Univ  Fac Agr Kamphaeng Saen  Dept Entomol,Bangkok,Thailand
29,29,2780,CORBEL V,CORBEL,VINCENT,Inst Pasteur Madagascar,Antananarivo,Madagascar
29,29,69,CORBEL V,CORBEL,VINCENT,IRD  CNRS 5290  IRD 224  MIVEGEC UM1 UM2,Montpellier,France
29,29,666,CORBEL V,CORBEL,VINCENT,Ctr IRD  Lab Lutte Insectes Nuisibles LIN  IRD  CNRS IRD UM1 5290 224,Montpellier,France
29,29,721,CORBEL V,CORBEL,VINCENT,CNRS  UM1 5290  UM2 224  IRD MIVEGEC,Montpellier,France
29,29,1479,CORBEL V,CORBEL,VINCENT,Univ Montpellier I,Montpellier,France
29,29,1480,CORBEL V,CORBEL,VINCENT,Univ Montpellier 2,Montpellier,France
29,29,1562,CORBEL V,CORBEL,VINCENT,UM1  UM2  CNRS  IRD 224 IRD MIVEGEC UMR 5290,Montpellier,France
29,29,1879,CORBEL V,CORBEL,VINCENT,UM1 UM2 CNRS 5290 IRD 224  Inst Rech Dev,Montpellier,France
29,29,2116,CORBEL V,CORBEL,VINCENT,IRD  MIVEGEC IRD CNRS 5290 UM1 UM2 224,F-34394 Montpellier,France
29,29,2155,CORBEL V,CORBEL,VINCENT,Malad Infect & Vecteurs Ecol Genet Evolut & Contr  Inst Rech Dev,Montpellier,France
29,29,2423,CORBEL V,CORBEL,VINCENT,UM1 UM2 CNRS5290 IRD 224  Inst Rech Dev Malad Infect & Vecteurs Ecol Genet,Montpellier,France
29,29,2760,CORBEL V,CORBEL,VINCENT,Univ Montpellier I  IRD224  CNRS5290  UMR MIVEGEC IRD,F-34394 Montpellier,France
29,29,2761,CORBEL V,CORBEL,VINCENT,Univ Montpellier 2  IRD224  CNRS5290  UMR MIVEGEC IRD,F-34394 Montpellier,France
29,29,2779,CORBEL V,CORBEL,VINCENT,Inst Rech Dev Malad Infect & Vecteurs Ecol Genet,F-34394 Montpellier 5,France
29,29,2872,CORBEL V,CORBEL,VINCENT,MIVEGEC IRD 224 CNRS 5290 UM1 UM2  Inst Rech Dev,Montpellier,France
29,29,4389,CORBEL V,CORBEL,VINCENT,IRD,Montpellier,France
29,29,4859,CORBEL V,CORBEL,VINCENT,MIVEGEC IRD 224 CNRS 5290 UM1 UM2  Inst Rech Dev,F-34394 Montpellier,France
29,29,5475,CORBEL V,CORBEL,VINCENT,IRD  MIVEGEC  CNRS IRD UM1 UM2 5290 224,Montpellier,France
29,29,6208,CORBEL V,CORBEL,VINCENT,Univ Montpellier I  IRD 224  CNRS 5290  MIVEGEC,Montpellier,France
29,29,3175,CORBEL V,CORBEL,V,Univ Paris 05  Fac Pharm,Paris,France
29,29,93,CORBEL V,CORBEL,VINCENT,UM1 CNRS 5290 IRD 224  Inst Rech Dev,Cotonou,Benin
29,29,665,CORBEL V,CORBEL,VINCENT,CREC  IRD  CNRS IRD UM1 5290 224,Cotonou,Benin
29,29,730,CORBEL V,CORBEL,VINCENT,IRD  CREC,Cotonou,Benin
29,29,837,CORBEL V,CORBEL,VINCENT,CREC  CNRS 5290  UM1  IRD IRD 224,Cotonou,Benin
29,29,1125,CORBEL V,CORBEL,VINCENT,Ctr Rech Entomol Cotonou  Inst Rech Dev,Cotonou,Benin
29,29,1371,CORBEL V,CORBEL,VINCENT,Univ Abomey Calavi  CREC,Cotonou,Benin
29,29,1372,CORBEL V,CORBEL,VINCENT,Inst Rech Dev IRD 224,Cotonou,Benin
29,29,1481,CORBEL V,CORBEL,VINCENT,Inst Rech Dev,Cotonou,Benin
29,29,1592,CORBEL V,CORBEL,VINCENT,IRD  MIVEGEC IRD CNRS UM1 224 5290,Cotonou,Benin
29,29,1593,CORBEL V,CORBEL,VINCENT,Minist Sante  CREC,Cotonou,Benin
29,29,1797,CORBEL V,CORBEL,VINCENT,IRD 224 CNRS 5290 UM1 UM2  MIVEGEC  Inst Rech Dev,Cotonou,Benin
29,29,1798,CORBEL V,CORBEL,VINCENT,Ctr Rech Entomol Cotonou  Minist Sante,Cotonou,Benin
29,29,2258,CORBEL V,CORBEL,VINCENT,CREC,Cotonou,Benin
29,29,2259,CORBEL V,CORBEL,VINCENT,IRD  UR016,Cotonou,Benin
29,29,2335,CORBEL V,CORBEL,VINCENT,Inst Rech Dev CREC,Cotonou,Benin
29,29,2672,CORBEL V,CORBEL,VINCENT,CREC  Lab Natl  Minist Sante,Cotonou,Benin
29,29,2673,CORBEL V,CORBEL,VINCENT,CNRS  Inst Rech Dev IRD Malad Infect & Vecteurs Ecol  Genet Evolut & Controle MIVEGEC  UM1 5290 IRD 224 CREC,Cotonou,Benin
29,29,2762,CORBEL V,CORBEL,VINCENT,Univ Montpellier I  IRD224  CNRS5290  UMR MIVEGEC IRD CREC,Cotonou,Benin
29,29,2763,CORBEL V,CORBEL,VINCENT,Univ Montpellier 2  IRD224  CNRS5290  UMR MIVEGEC IRD CREC,Cotonou,Benin
29,29,3033,CORBEL V,CORBEL,VINCENT,IRD,Cotonou,Benin
29,29,3034,CORBEL V,CORBEL,VINCENT,CREC  Lab Natl  Minist Sante,Cotonou 06,Benin
29,29,3050,CORBEL V,CORBEL,VINCENT,CNRS  UM1 UM2 5290  IRD 224  Inst Rech Dev Malad Infect & Vecteurs,Cotonou,Benin
29,29,3051,CORBEL V,CORBEL,VINCENT,Ctr Rech Entomol Cotonou,Cotonou,Benin
29,29,4176,CORBEL V,CORBEL,VINCENT,CREC  IRD  UR016,Cotonou,Benin
29,29,4867,CORBEL V,CORBEL,VINCENT,IRD  CNRS IRD 224 UM1 5290  IRD,Cotonou,Benin
29,29,4949,CORBEL V,CORBEL,VINCENT,Inst Rech Dev  MIVEGEC  IRD 224  CNRS 5290 UM1 UM2,Cotonou,Benin
29,29,4950,CORBEL V,CORBEL,VINCENT,Minist Sante  Ctre Rech Entomol Cotonou,Cotonou,Benin
29,29,5274,CORBEL V,CORBEL,VINCENT,Univ Montpellier I  CNRS 5290  UMR IRD 224  Inst Rech Dev,Cotonou,Benin
29,29,5275,CORBEL V,CORBEL,VINCENT,Univ Montpellier 2,Cotonou,Benin
29,29,5276,CORBEL V,CORBEL,VINCENT,Minist Sante Publ  Ctr Rech Entomol Cotonou,Cotonou,Benin
29,29,5551,CORBEL V,CORBEL,VINCENT,Inst Rech Dev IRD UR016,Cotonou,Benin
29,29,5712,CORBEL V,CORBEL,VINCENT,UM1  UM2  CREC  IRD CNRS 5290 MIVEGEC UMR IRD 224,Cotonou,Benin
29,29,5826,CORBEL V,CORBEL,VINCENT,IRD  UM1  CNRS 5290  IRD 224,Cotonou,Benin
29,29,6090,CORBEL V,CORBEL,VINCENT,Ctr Rech Entomol Cotonou  IRD  MIVEGEC  UM1 CNRS 5290 IRD 224,Cotonou,Benin
29,29,831,CORBEL V,CORBEL,V,IRD  UR016,Cotonou,Benin
29,29,5984,CORBEL V,CORBEL,V,IRD CREC,Cotonou,Benin
29,29,68,CORBEL V,CORBEL,VINCENT,,,
29,29,201,CORBEL V,CORBEL,V,,,
29,777,2696,VINCENT C,VINCENT,CORBEL,Inst Rech Dev,Montpellier,France
29,777,5927,VINCENT C,VINCENT,CORBEL,CREC IRD,Cotonou,Benin
30,30,72,KILLEEN G F,KILLEEN,GERRY F,Ifakara Hlth Inst  Environm Hlth & Ecol Sci Themat Grp,Ifakara,Tanzania
30,30,2657,KILLEEN G F,KILLEEN,GERRY F,Ifakara Hlth Inst  Biomed & Environm Themat Grp,Morogoro,Tanzania
30,30,73,KILLEEN G F,KILLEEN,GERRY F,Univ Liverpool  Liverpool Sch Trop Med  Vector Biol Dept  Liverpool L3 5QA,Merseyside,England
30,30,2658,KILLEEN G F,KILLEEN,GERRY F,Univ Liverpool  Liverpool Sch Trop Med  Vector Grp  Liverpool L3 5QA,Merseyside,England
30,30,71,KILLEEN G F,KILLEEN,GERRY F,,,
31,31,1554,DJEGBE I,DJEGBE,INNOCENT,UM1  UM2  CNRS  IRD 224 IRD MIVEGEC UMR 5290,Montpellier,France
31,31,76,DJEGBE I,DJEGBE,INNOCENT,Univ Parakou  Ecole Normale Super Natitingou,Parakou,Benin
31,31,655,DJEGBE I,DJEGBE,INNOCENT,CREC  IRD  CNRS IRD UM1 5290 224,Cotonou,Benin
31,31,716,DJEGBE I,DJEGBE,INNOCENT,Univ dAbomey Calavi  Ctr Rech Entomol Cotonou,Cotonou,Benin
31,31,1555,DJEGBE I,DJEGBE,INNOCENT,CREC,Cotonou,Benin
31,31,1875,DJEGBE I,DJEGBE,INNOCENT,Ctr Rech Entomol Cotonou,Cotonou,Benin
31,31,2146,DJEGBE I,DJEGBE,INNOCENT,Int Inst Trop Agr,Calavi,Benin
31,31,4862,DJEGBE I,DJEGBE,INNOCENT,IRD  CNRS IRD 224 UM1 5290  IRD,Cotonou,Benin
31,31,4947,DJEGBE I,DJEGBE,INNOCENT,Inst Rech Dev  MIVEGEC  IRD 224  CNRS 5290 UM1 UM2,Cotonou,Benin
31,31,4948,DJEGBE I,DJEGBE,INNOCENT,Minist Sante  Ctre Rech Entomol Cotonou,Cotonou,Benin
31,31,5293,DJEGBE I,DJEGBE,INNOCENT,Univ Sci Arts & Tech Natitingou  Ecole Normale Super Natitingou  Natitingou BP 123,Natitingou,Benin
31,31,5399,DJEGBE I,DJEGBE,INNOCENT,Ctr Rech Entomol Cotonou  Inst Rech Dev  MIVEGEC  UMR CNRS 224 5290 UM1 UM2,Cotonou,Benin
31,31,5708,DJEGBE I,DJEGBE,INNOCENT,UM1  UM2  CREC  IRD CNRS 5290 MIVEGEC UMR IRD 224,Cotonou,Benin
31,31,715,DJEGBE I,DJEGBE,INNOCENT,,,
32,32,1282,AGOSSA R F,AGOSSA,RODRIGUE FIACRE,CREC,Cotonou,Benin
32,32,1283,AGOSSA R F,AGOSSA,RODRIGUE FIACRE,Univ Abomey Calavi  Fac Sci & Tech,Calavi,Benin
32,33,2285,AGOSSA F,AGOSSA,FIACRE,Ctr Rech Entomol Cotonou,Cotonou,Benin
32,33,2286,AGOSSA F,AGOSSA,FIACRE,Univ Abomey Calavi  Fac Sci & Tech,Calavi,Benin
32,33,2723,AGOSSA F,AGOSSA,FIACRE,Ctr Rech Entomol Cotonou,Cotonou 06,Benin
32,33,2724,AGOSSA F,AGOSSA,FIACRE,Univ Abomey Calavi  Fac Sci & Tech,Cotonou 01,Benin
32,33,78,AGOSSA F R,AGOSSA,FIACRE R,Ctr Rech Entomol Cotonou,Cotonou,Benin
32,33,79,AGOSSA F R,AGOSSA,FIACRE R,Univ Abomey Calavi  Fac Sci & Tech FAST  Dept Zool,Cotonou,Benin
32,33,1546,AGOSSA F R,AGOSSA,FIACRE R,CREC,Cotonou,Benin
32,33,1744,AGOSSA F R,AGOSSA,FIACRE R,Minist Sante  Ctr Rech Entomol Cotonou,Cotonou,Benin
32,33,1745,AGOSSA F R,AGOSSA,FIACRE R,Univ Abomey Calavi  Fac Sci & Tech,Godomey,Benin
32,33,2597,AGOSSA F R,AGOSSA,FIACRE R,Univ Abomey Calavi  Fac Sci & Tech,Abomey Calavi,Benin
32,33,4148,AGOSSA F R,AGOSSA,FIACRE R,Univ Abomey Calavi  FAST  Lab Evolut Biodiversite Arthropodes & Assainissem,Cotonou,Benin
32,33,4201,AGOSSA F R,AGOSSA,FIACRE R,Univ dAbomey Calavi  Fac Sci & Tech,Cotonou,Benin
32,33,77,AGOSSA F R,AGOSSA,FIACRE R,,,
33,587,1711,CISSE M B,CISSE,MOUSSA B,CREC,Cotonou,Benin
34,34,81,JONES C M,JONES,CHRISTOPHER M,Res Harpenden  Insect Migrat & Spatial Ecol  Harpenden AL5 2JQ,Herts,England
34,34,82,JONES C M,JONES,CHRISTOPHER M,Res Harpenden  Grp AgroEcol Rothamsted  Harpenden AL5 2JQ,Herts,England
34,34,1544,JONES C M,JONES,CHRISTOPHER M,Univ Liverpool  Liverpool Sch Trop Med  Vector Grp  Liverpool L3 5QA,Merseyside,England
34,34,1731,JONES C M,JONES,CHRISTOPHER M,Univ Liverpool  Liverpool Sch Trop Med  Vector Biol Dept  Liverpool L3 5QA,Merseyside,England
34,34,80,JONES C M,JONES,CHRISTOPHER M,,,
35,35,4970,POUPARDIN R,POUPARDIN,RODOLPHE,Univ Grenoble  UMR CNRS 5553  Lab Ecol Alpine LECA,Grenoble,France
35,35,84,POUPARDIN R,POUPARDIN,RODOLPHE,Univ Liverpool  Liverpool Sch Trop Med  Vector Grp  Liverpool L3 5QA,Merseyside,England
35,35,1730,POUPARDIN R,POUPARDIN,RODOLPHE,Univ Liverpool  Liverpool Sch Trop Med  Vector Biol Dept  Liverpool L3 5QA,Merseyside,England
35,35,83,POUPARDIN R,POUPARDIN,RODOLPHE,,,
36,36,656,CORNELIE S,CORNELIE,SYLVIE,Ctr IRD  Lab Lutte Insectes Nuisibles LIN  IRD  CNRS IRD UM1 5290 224,Montpellier,France
36,36,1399,CORNELIE S,CORNELIE,SYLVIE,UMR IRD 224 CNRS 5290 UM1 UM2  Lab MIVEGEC,F-34394 Montpellier 5,France
36,36,1552,CORNELIE S,CORNELIE,SYLVIE,UM1  UM2  CNRS  IRD 224 IRD MIVEGEC UMR 5290,Montpellier,France
36,36,1598,CORNELIE S,CORNELIE,SYLVIE,IRD UR016,Montpellier,France
36,36,2330,CORNELIE S,CORNELIE,SYLVIE,Inst Rech Dev,Montpellier,France
36,36,2842,CORNELIE S,CORNELIE,SYLVIE,Inst Rech Dev  UR016  Controle & Caracterisat Populat Vecteurs Unit,F-34394 Montpellier 5,France
36,36,3009,CORNELIE S,CORNELIE,SYLVIE,CNRS 5290  MIVEGEC  UMR IRD 224  UM1 UM2,F-34394 Montpellier 5,France
36,36,5703,CORNELIE S,CORNELIE,SYLVIE,UM1  UM2  CNRS 5290  MIVEGEC IRD UMR IRD 224,Montpellier,France
36,36,5941,CORNELIE S,CORNELIE,SYLVIE,Univ Montpellier I  Inst Rech Dev  UMR MIVEGEC IRD224 CNRS5290,Montpellier,France
36,36,5942,CORNELIE S,CORNELIE,SYLVIE,Univ Montpellier 2,Montpellier,France
36,36,6095,CORNELIE S,CORNELIE,SYLVIE,Inst Rech Dev  UR016,Montpellier,France
36,36,6174,CORNELIE S,CORNELIE,SYLVIE,Univ Montpellier I  UMR MIVEGEC  IRD224  CNRS5290,F-34394 Montpellier,France
36,36,6175,CORNELIE S,CORNELIE,SYLVIE,Univ Montpellier 2  IRD,F-34394 Montpellier,France
36,36,86,CORNELIE S,CORNELIE,SYLVIE,UM1 CNRS 5290 IRD 224  Inst Rech Dev,Cotonou,Benin
36,36,87,CORNELIE S,CORNELIE,SYLVIE,Ctr Rech Entomol Cotonou,Cotonou,Benin
36,36,1400,CORNELIE S,CORNELIE,SYLVIE,Minist Sante  Ctr Rech Entomol Cotonou,Cotonou,Benin
36,36,1553,CORNELIE S,CORNELIE,SYLVIE,CREC,Cotonou,Benin
36,36,2413,CORNELIE S,CORNELIE,SYLVIE,IRD CNRS UM1 UM2 Cotonou  MIVEGEC,Cotonou,Benin
36,36,2414,CORNELIE S,CORNELIE,SYLVIE,CREC Cotonou,Cotonou,Benin
36,36,3010,CORNELIE S,CORNELIE,SYLVIE,MIVEGEC IRD CREC,Cotonou,Benin
36,36,5258,CORNELIE S,CORNELIE,SYLVIE,Univ Montpellier I  CNRS 5290  UMR IRD 224  Inst Rech Dev,Cotonou,Benin
36,36,5259,CORNELIE S,CORNELIE,SYLVIE,Univ Montpellier 2,Cotonou,Benin
36,36,5260,CORNELIE S,CORNELIE,SYLVIE,Minist Sante Publ  Ctr Rech Entomol Cotonou,Cotonou,Benin
36,36,5721,CORNELIE S,CORNELIE,SYLVIE,UM1 CNRS  IRD 224 5290  MIVEGEC  Inst Rech Dev,Cotonou,Benin
36,36,85,CORNELIE S,CORNELIE,SYLVIE,,,
37,37,5901,AKOGBETO A,AKOGBETO,A,,,
37,37,5596,AKOGBETO M,AKOGBETO,M,PAMVERC,Moshi,Tanzania
37,37,2055,AKOGBETO M,AKOGBETO,MARTIN,CNRS  Inst Sci Evolut  Equipe Genet Adaptat,Montpellier,France
37,37,89,AKOGBETO M,AKOGBETO,MARTIN,Ctr Rech Entomol Cotonou,Cotonou,Benin
37,37,90,AKOGBETO M,AKOGBETO,MARTIN,Univ Abomey Calavi  Fac Sci & Tech FAST  Dept Zool,Cotonou,Benin
37,37,108,AKOGBETO M,AKOGBETO,MARTIN,Minist Hlth  Ctr Rech Entomol Cotonou  BP 2604,Cotonou 06,Benin
37,37,786,AKOGBETO M,AKOGBETO,MARTIN,CREC,Cotonou,Benin
37,37,787,AKOGBETO M,AKOGBETO,MARTIN,Univ Abomey Calavi  Fac Sci & Tech,Abomey Calavi,Benin
