Cluster ID,confidence_score,Id,init_name,full_name,affiliation,city,country,canonical_city,canonical_country,canonical_affiliation,canonical_init_name,canonical_full_name,canonical_Id
40,0.99263427654902137,157,AGOSSA F,AGOSSA FIACRE,Ctr Rech Entomol Cotonou,Cotonou 06,Benin,cotonou,benin,crec,agossa f r,agossa fiacre r,165
40,0.99420694013436639,158,AGOSSA F,AGOSSA FIACRE,Univ Abomey Calavi  Fac Sci & Tech,Cotonou 01,Benin,cotonou,benin,crec,agossa f r,agossa fiacre r,165
40,0.9939552744229635,159,AGOSSA F R,AGOSSA FIACRE R,,,,cotonou,benin,crec,agossa f r,agossa fiacre r,165
40,0.99390904108683265,160,AGOSSA F R,AGOSSA FIACRE R,Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou,benin,crec,agossa f r,agossa fiacre r,165
40,0.99540922045707703,161,AGOSSA F R,AGOSSA FIACRE R,Univ Abomey Calavi  Fac Sci & Tech FAST  Dept Zool,Cotonou,Benin,cotonou,benin,crec,agossa f r,agossa fiacre r,165
40,0.99599168697992957,162,AGOSSA F R,AGOSSA FIACRE R,CREC,Cotonou,Benin,cotonou,benin,crec,agossa f r,agossa fiacre r,165
40,0.99328501025835669,163,AGOSSA F R,AGOSSA FIACRE R,Minist Sante  Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou,benin,crec,agossa f r,agossa fiacre r,165
40,0.99405329922835028,164,AGOSSA F R,AGOSSA FIACRE R,Univ Abomey Calavi  Fac Sci & Tech,Godomey,Benin,cotonou,benin,crec,agossa f r,agossa fiacre r,165
40,0.99394247432549798,165,AGOSSA F R,AGOSSA FIACRE R,Univ Abomey Calavi  Fac Sci & Tech,Abomey Calavi,Benin,cotonou,benin,crec,agossa f r,agossa fiacre r,165
40,0.99545190731684363,166,AGOSSA F R,AGOSSA FIACRE R,Univ Abomey Calavi  FAST  Lab Evolut Biodiversite Arthropodes & Assainissem,Cotonou,Benin,cotonou,benin,crec,agossa f r,agossa fiacre r,165
40,0.99505185087521875,167,AGOSSA F R,AGOSSA FIACRE R,Univ dAbomey Calavi  Fac Sci & Tech,Cotonou,Benin,cotonou,benin,crec,agossa f r,agossa fiacre r,165
41,0.99597,168,AGOSSA R F,AGOSSA RODRIGUE FIACRE,CREC,Cotonou,Benin,cotonou,benin,crec,agossa r f,agossa rodrigue fiacre,168
41,0.99597,169,AGOSSA R F,AGOSSA RODRIGUE FIACRE,Univ Abomey Calavi  Fac Sci & Tech,Calavi,Benin,cotonou,benin,crec,agossa r f,agossa rodrigue fiacre,168
42,0.99371778964996338,170,AGOSSOU C,AGOSSOU CHRISTIAN,,,,denver,co 80202 usa,univ colorado sch publ hlth,agossou c,agossou christian,170
42,0.98845306038856506,171,AGOSSOU C,AGOSSOU CHRISTIAN,Univ Colorado  Sch Publ Hlth,Denver,CO 80202 USA,denver,co 80202 usa,univ colorado sch publ hlth,agossou c,agossou christian,170
42,0.98724904656410217,172,AGOSSOU C D,AGOSSOU CHRISTIAN D,Ctr Rech Entomolog Cotonou,Cotonou,Benin,denver,co 80202 usa,univ colorado sch publ hlth,agossou c,agossou christian,170
43,0.994922,173,AGOSSOU K V,AGOSSOU KOMLAN V,,,,cotonou,benin,ctr natl hosp univ hubert koutoukou maga clin univ gynecol & obstet,agossou k v,agossou komlan v,173
43,0.994922,174,AGOSSOU K V,AGOSSOU KOMLAN V,Ctr Natl Hosp Univ Hubert Koutoukou Maga  Clin Univ Gynecol & Obstet,Cotonou,Benin,cotonou,benin,ctr natl hosp univ hubert koutoukou maga clin univ gynecol & obstet,agossou k v,agossou komlan v,173
44,0.994922,175,AGOSSOU V K,AGOSSOU VIDEHOUENOU K,,,,cotonou,benin,ctr natl hosp univ hubert koutoukou maga clin univ gynecol obstet,agossou v k,agossou videhouenou k,175
44,0.994922,176,AGOSSOU V K,AGOSSOU VIDEHOUENOU K,Ctr Natl Hosp Univ Hubert Koutoukou Maga  Clin Univ Gynecol Obstet,Cotonou,Benin,cotonou,benin,ctr natl hosp univ hubert koutoukou maga clin univ gynecol obstet,agossou v k,agossou videhouenou k,175
45,0.994922,177,AGUEMON A,AGUEMON A,,,,cotonou,benin,ctr natl hosp univ hubert k maga serv reanimat,aguemon a,aguemon a,177
45,0.994922,178,AGUEMON A,AGUEMON A,Ctr Natl Hosp Univ Hubert K Maga  Serv Reanimat,Cotonou,Benin,cotonou,benin,ctr natl hosp univ hubert k maga serv reanimat,aguemon a,aguemon a,177
46,0.96044902006785071,179,AHLONSOU E,AHLONSOU E,,,,cotonou,benin,agence natl transfus sanguine,ahlonsou e,ahlonsou e,180
46,0.96819603443145752,180,AHLONSOU E,AHLONSOU E,Agence Natl Transfus Sanguine,Cotonou,Benin,cotonou,benin,agence natl transfus sanguine,ahlonsou e,ahlonsou e,180
46,0.96044902006785071,181,AHLONSOU J,AHLONSOU JUSTINE,,,,cotonou,benin,agence natl transfus sanguine,ahlonsou e,ahlonsou e,180
46,0.96819603443145752,182,AHLONSOU J,AHLONSOU JUSTINE,CREC,Cotonou,Benin,cotonou,benin,agence natl transfus sanguine,ahlonsou e,ahlonsou e,180
47,0.99492180347442627,183,AHOLOUKPE B,AHOLOUKPE BRUNO,,,,cotonou,benin,minist hlth,aholoukpe b,aholoukpe bruno,183
47,0.99449261029561364,184,AHOLOUKPE B,AHOLOUKPE BRUNO,Programme Natl Lutte Paludisme,Cotonou,Benin,cotonou,benin,minist hlth,aholoukpe b,aholoukpe bruno,183
47,0.99443791309992469,185,AHOLOUKPE B,AHOLOUKPE BRUNO,Natl Malaria Control Program,Cotonou,Benin,cotonou,benin,minist hlth,aholoukpe b,aholoukpe bruno,183
47,0.99518313010533654,186,AHOLOUKPE B,AHOLOUKPE BRUNO,Minist Hlth,Cotonou,Benin,cotonou,benin,minist hlth,aholoukpe b,aholoukpe bruno,183
48,0.994922,187,AHOUANDJINOU E,AHOUANDJINOU ELLA,,,,cotonou,benin,univ abomey calavi lab physiol nutr,ahouandjinou e,ahouandjinou ella,187
48,0.994922,188,AHOUANDJINOU E,AHOUANDJINOU ELLA,Univ Abomey Calavi  Lab Physiol Nutr,Cotonou,Benin,cotonou,benin,univ abomey calavi lab physiol nutr,ahouandjinou e,ahouandjinou ella,187
49,0.99492180347442627,189,AHOUANGNINOU C,AHOUANGNINOU CLAUDE,,,,cotonou,benin,cerpage,ahouangninou c,ahouangninou claude,190
49,0.99536093076070153,190,AHOUANGNINOU C,AHOUANGNINOU CLAUDE,CERPAGE,Cotonou,Benin,cotonou,benin,cerpage,ahouangninou c,ahouangninou claude,190
49,0.99513419469197595,191,AHOUANGNINOU C,AHOUANGNINOU CLAUDE,Fac Sci Sante  CERPAGE,Cotonou,Benin,cotonou,benin,cerpage,ahouangninou c,ahouangninou claude,190
49,0.99462576707204187,192,AHOUANGNINOU C,AHOUANGNINOU CLAUDE,Inst Dev Res,Cotonou,Benin,cotonou,benin,cerpage,ahouangninou c,ahouangninou claude,190
50,0.994922,193,AHOUANSOU C,AHOUANSOU CHARLES,,,,cotonou,benin,cerpage,ahouansou c,ahouansou charles,193
50,0.994922,194,AHOUANSOU C,AHOUANSOU CHARLES,CERPAGE,Cotonou,Benin,cotonou,benin,cerpage,ahouansou c,ahouansou charles,193
51,0.99606013298034668,195,AHOUNOU D,AHOUNOU DANIEL,Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou,benin,ctr rech entomol cotonou,ahounou d,ahounou daniel,195
51,0.99521225690841675,196,AHOUNOU D,AHOUNOU D,Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou,benin,ctr rech entomol cotonou,ahounou d,ahounou daniel,195
51,0.99407392740249634,197,AHOUNOU D,AHOUNOU DANIEL,,,,cotonou,benin,ctr rech entomol cotonou,ahounou d,ahounou daniel,195
52,0.99272699566448441,198,AIKPON R,AIKPON R,,,,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
52,0.99410098791122437,199,AIKPON R,AIKPON ROCK,,,,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
52,0.99378625785603247,200,AIKPON R,AIKPON ROCK,Minist Sante  Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
52,0.99409503095290241,201,AIKPON R,AIKPON ROCK,Univ Abomey Calavi  Fac Sci & Tech,Godomey,Benin,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
52,0.99416310997570267,202,AIKPON R,AIKPON ROCK,Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
52,0.99392710012548113,203,AIKPON R,AIKPON ROCK,Univ Abomey Calavi  Fac Sci & Tech,Abomey Calavi,Benin,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
52,0.99413773592780619,204,AIKPON R,AIKPON ROCK,Univ Abomey Calavi  Fac Sci & Tech,Calavi,Benin,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
52,0.99398358779795026,205,AIKPON R,AIKPON ROCK,Ctr Rech Entomol Cotonou CREC,Cotonou,Benin,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
52,0.99420562912436095,206,AIKPON R,AIKPON ROCK,Ctr Rech Entomol Cotonou,Cotonou 06,Benin,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
52,0.99489795109804935,207,AIKPON R,AIKPON ROCK,Univ Abomey Calavi  Fac Sci & Tech,Cotonou 01,Benin,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
52,0.99422099660424623,208,AIKPON R,AIKPON ROCK,Ctr Rech Entomol Cotonou,Cotonou 2604,Benin,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
52,0.99603886113447304,209,AIKPON R,AIKPON ROCK,CREC,Cotonou 2604,Benin,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
52,0.99602272931267233,210,AIKPON R,AIKPON ROCK,CREC,Cotonou,Benin,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
52,0.99368576442494116,211,AIKPON R,AIKPON ROCK,Univ Abomey  Fac Sci & Tech,Calavi,Benin,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
52,0.99247315701316385,212,AIKPON R Y,AIKPON ROCK Y,Ctr Rech Entomol Cotonou,Cotonou 06,Benin,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
52,0.99216415601618146,213,AIKPON R Y,AIKPON ROCK Y,Univ Abomey Calavi  Fac Sci & Tech,Calavi,Benin,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
52,0.99473438192816344,214,AIKPON R Y,AIKPON ROCK Y,CREC,Cotonou,Benin,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
52,0.99328232863370114,215,AIKPON R Y,AIKPON ROCK Y,Univ dAbomey Calavi  Fac Sci & Tech,Cotonou,Benin,cotonou 2604,benin,crec,aikpon r,aikpon rock,208
53,0.99314747254053748,216,AIZOUN N,AIZOUN NAZAIRE,Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou,benin,crec,aizoun n,aizoun nazaire,216
53,0.99495210250218713,217,AIZOUN N,AIZOUN NAZAIRE,Univ Abomey Calavi  Fac Sci & Tech,Calavi,Benin,cotonou,benin,crec,aizoun n,aizoun nazaire,216
53,0.99622865517934167,218,AIZOUN N,AIZOUN NAZAIRE,CREC,Cotonou,Benin,cotonou,benin,crec,aizoun n,aizoun nazaire,216
53,0.99460446834564209,219,AIZOUN N,AIZOUN NAZAIRE,Univ Abomey  Fac Sci & Tech,Calavi,Benin,cotonou,benin,crec,aizoun n,aizoun nazaire,216
54,0.994922,220,AKADIRI G,AKADIRI GUINOUSSA,,,,cotonou,benin,unicef benin,akadiri g,akadiri guinoussa,220
54,0.994922,221,AKADIRI G,AKADIRI GUINOUSSA,UNICEF Benin,Cotonou,Benin,cotonou,benin,unicef benin,akadiri g,akadiri guinoussa,220
55,0.9947243332862854,222,AKAKPO J,AKAKPO J,Inst Rech Dev,Cotonou,Benin,cotonou,benin,ctr natl hosp univ hubert koutoukou maga ctr traitement ambulatoire serv med interne,akakpo j,akakpo jocelyn,222
55,0.99525526165962219,223,AKAKPO J,AKAKPO J,Ctr Natl Hosp Univ Hubert Koutoukou Maga  Ctr Traitement Ambulatoire  Serv Med Interne,Cotonou,Benin,cotonou,benin,ctr natl hosp univ hubert koutoukou maga ctr traitement ambulatoire serv med interne,akakpo j,akakpo jocelyn,222
55,0.99390313029289246,224,AKAKPO J,AKAKPO JOCELYN,,,,cotonou,benin,ctr natl hosp univ hubert koutoukou maga ctr traitement ambulatoire serv med interne,akakpo j,akakpo jocelyn,222
55,0.99561339616775513,225,AKAKPO J,AKAKPO JOCELYN,Ctr Natl Hosp Univ Hubert Koutoukou Maga  Ctr Traitement Ambulatoire,Cotonou,Benin,cotonou,benin,ctr natl hosp univ hubert koutoukou maga ctr traitement ambulatoire serv med interne,akakpo j,akakpo jocelyn,222
55,0.9946272075176239,226,AKAKPO J,AKAKPO JOCELYN,Univ Abomey Calavi  Fac Sci Sante,Cotonou,Benin,cotonou,benin,ctr natl hosp univ hubert koutoukou maga ctr traitement ambulatoire serv med interne,akakpo j,akakpo jocelyn,222
56,0.994922,227,AKENA D,AKENA DICKENS,,,,kampala,uganda,makerere univ,akena d,akena dickens,227
56,0.994922,228,AKENA D,AKENA DICKENS,Makerere Univ,Kampala,Uganda,kampala,uganda,makerere univ,akena d,akena dickens,227
57,0.993746,229,AKEREYDIOP D,AKEREYDIOP DAISY,,,,,,,akereydiop d,akereydiop daisy,229
57,0.993746,230,AKEREYDIOP D,AKEREYDIOP D,,,,,,,akereydiop d,akereydiop daisy,229
1441,,231,AKOEGNINOU A,AKOEGNINOU A,,,,,,,,,
58,0.9408862709999084,232,AKOGBETO A,AKOGBETO A,,,,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99215373728010392,233,AKOGBETO M,AKOGBETO MARTIN,,,,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99242977168824942,234,AKOGBETO M,AKOGBETO MARTIN,Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.9928288181622823,235,AKOGBETO M,AKOGBETO MARTIN,Univ Abomey Calavi  Fac Sci & Tech FAST  Dept Zool,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99239175849490691,236,AKOGBETO M,AKOGBETO MARTIN,Minist Hlth  Ctr Rech Entomol Cotonou  BP 2604,Cotonou 06,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99174452225367227,237,AKOGBETO M,AKOGBETO M,,,,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99384086926778159,238,AKOGBETO M,AKOGBETO MARTIN,CREC,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99152421156565351,239,AKOGBETO M,AKOGBETO MARTIN,Univ Abomey Calavi  Fac Sci & Tech,Abomey Calavi,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99185060792499113,240,AKOGBETO M,AKOGBETO MARTIN,Entomol Res Ctr Cotonou CREC,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99157486889097424,241,AKOGBETO M,AKOGBETO MARTIN,Univ Abomey Calavi  Fac Sci & Tech,Calavi,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99211129215028548,242,AKOGBETO M,AKOGBETO M,Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99203612142139008,243,AKOGBETO M,AKOGBETO M,Univ Abomey Calavi  CREC,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.98885784943898514,244,AKOGBETO M,AKOGBETO MARTIN,CNRS  Inst Sci Evolut  Equipe Genet Adaptat,Montpellier,France,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99238652520709569,245,AKOGBETO M,AKOGBETO MARTIN,Ctr Rech Entomol Cotonou CREC,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.9924198071161906,246,AKOGBETO M,AKOGBETO MARTIN,Ctr Rech Entomol Cotonou,Cotonou 06,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99247822231716576,247,AKOGBETO M,AKOGBETO MARTIN,Univ Abomey Calavi  Fac Sci & Tech,Cotonou 01,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99280006753073802,248,AKOGBETO M,AKOGBETO MARTIN,Ctr Entomol Res,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99350790580113724,249,AKOGBETO M,AKOGBETO MARTIN,Univ Abomey Calavi  Ctr Rech Entomol Cotonou  Fac Sci & Tech,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99233051141103112,250,AKOGBETO M,AKOGBETO MARTIN,Ctr Rech Entomolog Cotonou,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99240283701154919,251,AKOGBETO M,AKOGBETO MARTIN,Ctr Rech Entomol Cotonou,Cotonou 2604,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99382268455293443,252,AKOGBETO M,AKOGBETO MARTIN,CREC,Cotonou 2604,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99233218828837078,253,AKOGBETO M,AKOGBETO MARTIN,Ctr Rech Entomol Cotonou  Parasitol Lab,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99156030681398177,254,AKOGBETO M,AKOGBETO MARTIN,Minist Sante  Lab Natl  CREC,Cotonou 06,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99246356487274168,255,AKOGBETO M,AKOGBETO MARTIN,Minist Sante Publ  Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99387094312243995,256,AKOGBETO M,AKOGBETO MARTIN,CREC,Cotonou 06 BP2604,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99253832366731432,257,AKOGBETO M,AKOGBETO MARTIN,Univ Abomey Calavi  Fac Sci & Tech,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99296227428648209,258,AKOGBETO M,AKOGBETO M,PAMVERC,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99105010430018103,259,AKOGBETO M,AKOGBETO M,PAMVERC,Moshi,Tanzania,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99280841615464954,260,AKOGBETO M,AKOGBETO MARTIN,Minist Sante  CREC Labs  Ctr Rech Entomolog Cotonou  Nat Lab,Cotonou 06,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99121480253007677,261,AKOGBETO M,AKOGBETO MARTIN,Univ Abomey  Fac Sci & Tech,Calavi,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99256966114044187,262,AKOGBETO M,AKOGBETO MARTIN,Minist Sante  Lab Natl  Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99142999649047847,263,AKOGBETO M C,AKOGBETO MARTIN C,,,,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99187032911512585,264,AKOGBETO M C,AKOGBETO MARTIN C,Ctr Rech Entomol Cotonou,Cotonou 06,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.98953379657533436,265,AKOGBETO M C,AKOGBETO MARTIN C,Natl Univ Benin  Abomey,Calavi,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99338109360800853,266,AKOGBETO M C,AKOGBETO MARTIN C,CREC,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99175398614671495,267,AKOGBETO M C,AKOGBETO MARTIN C,Minist Sante  Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99074455234739511,268,AKOGBETO M C,AKOGBETO MARTIN C,Univ Abomey Calavi  Fac Sci & Tech,Godomey,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99188663032319813,269,AKOGBETO M C,AKOGBETO MARTIN C,Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99059311283959284,270,AKOGBETO M C,AKOGBETO MARTIN C,Univ Abomey Calavi  Fac Sci & Tech,Abomey Calavi,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.96868087715572782,271,AKOGBETO M C,AKOGBETO M C,,,,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99042866097556215,272,AKOGBETO M C,AKOGBETO MARTIN C,FAST UAC  Lab Evolut Biodiversite Arthropodes & Assainissem,Abomey Calavi,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99271249373753867,273,AKOGBETO M C,AKOGBETO MARTIN C,Univ Abomey Calavi  FAST  Lab Evolut Biodiversite Arthropodes & Assainissem,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99184509648217101,274,AKOGBETO M C,AKOGBETO MARTIN C,Univ dAbomey Calavi  Fac Sci & Tech,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99189063443077941,275,AKOGBETO M C,AKOGBETO MARTIN C,Minist Hlth,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99068355560302734,276,AKOGBETO M C,AKOGBETO MARTIN C,Univ Abomey Calavi  Fac Sci & Tech,Calavi,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
58,0.99175386561287771,277,AKOGBETO M C,AKOGBETO MARTIN C,Ctr Rech Entomolog Cotonou,Cotonou,Benin,cotonou 06 bp2604,benin,crec,akogbeto m,akogbeto martin,242
59,0.99409711360931396,278,AKOTON R,AKOTON ROMARIC,Int Inst Trop Agr  08 BP 0932,Cotonou,Benin,cotonou,benin,univ abomey calavi bp 526,akoton r,akoton romaric,278
59,0.99599948525428772,279,AKOTON R,AKOTON ROMARIC,Univ Abomey  Calavi BP 526,Cotonou,Benin,cotonou,benin,univ abomey calavi bp 526,akoton r,akoton romaric,278
59,0.99599948525428772,280,AKOTON R,AKOTON ROMARIC,Univ Abomey Calavi  BP 526,Cotonou,Benin,cotonou,benin,univ abomey calavi bp 526,akoton r,akoton romaric,278
60,0.96185175577799475,281,AKPLOGAN C,AKPLOGAN CARINE,Univ Abomey Calavi  Fac Sci Sante  CERPAGE,Cotonou,Benin,cotonou,benin,univ abomey calavi fac sci & tech dept biochim & biol cellulaire,akplogan c,akplogan carine,281
60,0.96546059846878052,282,AKPLOGAN C,AKPLOGAN CARINE,Univ Abomey Calavi  Fac Sci & Tech  Dept Biochim & Biol Cellulaire,Cotonou,Benin,cotonou,benin,univ abomey calavi fac sci & tech dept biochim & biol cellulaire,akplogan c,akplogan carine,281
60,0.96000715096791589,283,AKPLOGAN S,AKPLOGAN S,,,,cotonou,benin,univ abomey calavi fac sci & tech dept biochim & biol cellulaire,akplogan c,akplogan carine,281
60,0.9658319354057312,284,AKPLOGAN S,AKPLOGAN S,CNHU HKM  Hematol Lab,Cotonou,Benin,cotonou,benin,univ abomey calavi fac sci & tech dept biochim & biol cellulaire,akplogan c,akplogan carine,281
1442,,285,AKPONA S,AKPONA S,,,,,,,,,
61,0.994922,286,AKPOVI C D,AKPOVI CASIMIR D,,,,cotonou,benin,univ abomey calavi lab biochim & biol mol,akpovi c d,akpovi casimir d,286
61,0.994922,287,AKPOVI C D,AKPOVI CASIMIR D,Univ Abomey Calavi  Lab Biochim & Biol Mol,Cotonou,Benin,cotonou,benin,univ abomey calavi lab biochim & biol mol,akpovi c d,akpovi casimir d,286
62,0.99492180347442627,288,AKULAYI L,AKULAYI LOUIS,,,,kinshasa,zaire,assoc sante familiale,akulayi l,akulayi louis,288
62,0.99666100740432739,289,AKULAYI L,AKULAYI LOUIS,Assoc Sante Familiale  Immeuble USTC,Kinshasa,Zaire,kinshasa,zaire,assoc sante familiale,akulayi l,akulayi louis,288
62,0.99668977657953894,290,AKULAYI L,AKULAYI LOUIS,Assoc Sante Familiale,Kinshasa,Zaire,kinshasa,zaire,assoc sante familiale,akulayi l,akulayi louis,288
62,0.99648722012837732,291,AKULAYI L,AKULAYI LOUIS,Assoc Sante Familiale,Kinshasa,Congo,kinshasa,zaire,assoc sante familiale,akulayi l,akulayi louis,288
63,0.994922,292,AL KAHBOURI M J,AL KAHBOURI MAZIN J,,,,muscat,oman,minist hlth,al kahbouri m j,al kahbouri mazin j,292
63,0.994922,293,AL KAHBOURI M J,AL KAHBOURI MAZIN J,Minist Hlth,Muscat,Oman,muscat,oman,minist hlth,al kahbouri m j,al kahbouri mazin j,292
64,0.994922,294,ALAO J M,ALAO JULES M,,,,cotonou,benin,mother & child hosp homel dept paediat,alao j m,alao jules m,294
64,0.994922,295,ALAO J M,ALAO JULES M,Mother & Child Hosp HOMEL  Dept Paediat,Cotonou,Benin,cotonou,benin,mother & child hosp homel dept paediat,alao j m,alao jules m,294
65,0.99492180347442627,296,ALAO M J,ALAO MAROUFOU J,,,,cotonou,benin,hop mere enfant lagune dept pediat,alao m j,alao maroufou j,296
65,0.9962861061096191,297,ALAO M J,ALAO MAROUFOU J,Hop Mere & Enfant Lagune  Serv Pediat,Cotonou 01107,Benin,cotonou,benin,hop mere enfant lagune dept pediat,alao m j,alao maroufou j,296
65,0.99480676651000977,298,ALAO M J,ALAO MAROUFOU J,Mother & Child Hosp HOMEL  Dept Paediat,Cotonou,Benin,cotonou,benin,hop mere enfant lagune dept pediat,alao m j,alao maroufou j,296
