Id,init_name,last_name,first_name,affiliation,city,country
1306,GNINAFON M,GNINAFON,MARTIN,Programme Natl Lutte TB,Cotonou,Benin,
1307,GNINAFON M,GNINAFON,MARTIN,Programme Natl Lutte TB,Cotonou,Benin,
1308,GNINAFON M,GNINAFON,MARTIN,Programme Natl Lutte TB,Cotonou,Benin,
1309,LO M B,LO,MAME BOCAR,,,,
1310,LO M B,LO,MAME BOCAR,,,,
1311,LO M B,LO,MAME BOCAR,,,,
1312,LO M B,LO,MAME BOCAR,,,,
1313,LO M B,LO,MAME BOCAR,,,,
1314,LO M B,LO,MAME BOCAR,Programme Natl Lutte TB,Dakar,Senegal,
1315,LO M B,LO,MAME BOCAR,Programme Natl Lutte TB,Dakar,Senegal,
1316,LO M B,LO,MAME BOCAR,Programme Natl Lutte TB,Dakar,Senegal,
1317,LO M B,LO,MAME BOCAR,Programme Natl Lutte TB,Dakar,Senegal,
1318,LO M B,LO,MAME BOCAR,Programme Natl Lutte TB,Dakar,Senegal,
1319,SOW O B,SOW,OUMOU BAH,,,,
1320,SOW O B,SOW,OUMOU BAH,,,,
1321,SOW O B,SOW,OUMOU BAH,,,,
1322,SOW O B,SOW,OUMOU BAH,,,,
1323,SOW O B,SOW,OUMOU BAH,,,,
1324,SOW O B,SOW,OUMOU BAH,,,,
1325,SOW O B,SOW,OUMOU BAH,CHU Ignace Deen  Serv Pneumophtisiol,Conakry,Guinea,
1326,SOW O B,SOW,OUMOU BAH,CHU Ignace Deen  Serv Pneumophtisiol,Conakry,Guinea,
1327,SOW O B,SOW,OUMOU BAH,CHU Ignace Deen  Serv Pneumophtisiol,Conakry,Guinea,
1328,SOW O B,SOW,OUMOU BAH,CHU Ignace Deen  Serv Pneumophtisiol,Conakry,Guinea,
1329,OLLIARO P L,OLLIARO,PIERO L,,,,
1330,OLLIARO P L,OLLIARO,PIERO L,,,,
1331,OLLIARO P L,OLLIARO,PIERO L,,,,
1332,OLLIARO P L,OLLIARO,PIERO L,,,,
1333,OLLIARO P L,OLLIARO,PIERO L,,,,
1334,OLLIARO P L,OLLIARO,PIERO L,,,,
1335,OLLIARO P L,OLLIARO,PIERO L,,,,
1336,OLLIARO P L,OLLIARO,PIERO L,WHO  UNICEF UNDP World Bank WHO Special Programme Res,Geneva,Switzerland,
1337,OLLIARO P L,OLLIARO,PIERO L,WHO  UNICEF UNDP World Bank WHO Special Programme Res,Geneva,Switzerland,
1338,OLLIARO P L,OLLIARO,PIERO L,WHO  UNICEF UNDP World Bank WHO Special Programme Res,Geneva,Switzerland,
1339,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1340,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1341,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1342,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1343,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1344,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1345,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1346,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1347,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1348,LIENHARDT C,LIENHARDT,CHRISTIAN,Inst Rech Dev,Paris,France,
1349,HORTON J,HORTON,JOHN,,,,
1350,HORTON J,HORTON,JOHN,,,,
1351,HORTON J,HORTON,JOHN,,,,
1352,HORTON J,HORTON,JOHN,,,,
1353,HORTON J,HORTON,JOHN,,,,
1354,HORTON J,HORTON,JOHN,,,,
1355,HORTON J,HORTON,JOHN,,,,
1356,HORTON J,HORTON,JOHN,,,,
1357,HORTON J,HORTON,JOHN,Trop Projects,Hitchin,England,
1358,HORTON J,HORTON,JOHN,Trop Projects,Hitchin,England,
1359,SMITH P,SMITH,PETER,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1360,SMITH P,SMITH,PETER,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1361,SMITH P,SMITH,PETER,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1362,SMITH P,SMITH,PETER,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1363,SMITH P,SMITH,PETER,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1364,SMITH P,SMITH,PETER,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1365,SMITH P,SMITH,PETER,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1366,SMITH P,SMITH,PETER,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1367,SMITH P,SMITH,PETER,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1368,SMITH P,SMITH,PETER,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1369,MCILLERON H,MCILLERON,HELEN,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1370,MCILLERON H,MCILLERON,HELEN,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1371,MCILLERON H,MCILLERON,HELEN,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1372,MCILLERON H,MCILLERON,HELEN,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1373,MCILLERON H,MCILLERON,HELEN,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1374,MCILLERON H,MCILLERON,HELEN,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1375,MCILLERON H,MCILLERON,HELEN,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1376,MCILLERON H,MCILLERON,HELEN,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1377,MCILLERON H,MCILLERON,HELEN,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1378,MCILLERON H,MCILLERON,HELEN,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1379,SIMONSSON U S H,SIMONSSON,ULRIKA S H,,,,
1380,SIMONSSON U S H,SIMONSSON,ULRIKA S H,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1381,SIMONSSON U S H,SIMONSSON,ULRIKA S H,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1382,SIMONSSON U S H,SIMONSSON,ULRIKA S H,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1383,SIMONSSON U S H,SIMONSSON,ULRIKA S H,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1384,SIMONSSON U S H,SIMONSSON,ULRIKA S H,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1385,SIMONSSON U S H,SIMONSSON,ULRIKA S H,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1386,SIMONSSON U S H,SIMONSSON,ULRIKA S H,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1387,SIMONSSON U S H,SIMONSSON,ULRIKA S H,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1388,SIMONSSON U S H,SIMONSSON,ULRIKA S H,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1389,ADE S,ADE,S,Natl TB Programme  BP321,Cotonou,Benin,
1390,ADE S,ADE,S,Ctr Natl Hosp Univ Hubert Koutoukou Maga  Serv Med Interne,Cotonou,Benin,
1391,ADE S,ADE,S,Int Union TB & Lung Dis,Paris,France,
1392,ADE S,ADE,S,Int Union TB & Lung Dis,Paris,France,
1393,AFFOLABI D,AFFOLABI,D,Natl TB Programme  BP321,Cotonou,Benin,
1394,AFFOLABI D,AFFOLABI,D,Natl TB Programme  BP321,Cotonou,Benin,
1395,AFFOLABI D,AFFOLABI,D,Natl TB Programme  BP321,Cotonou,Benin,
1396,AFFOLABI D,AFFOLABI,D,Natl TB Programme  BP321,Cotonou,Benin,
1397,AGODOKPESSI G,AGODOKPESSI,G,Natl TB Programme  BP321,Cotonou,Benin,
1398,AGODOKPESSI G,AGODOKPESSI,G,Natl TB Programme  BP321,Cotonou,Benin,
1399,AGODOKPESSI G,AGODOKPESSI,G,Natl TB Programme  BP321,Cotonou,Benin,
1400,AGODOKPESSI G,AGODOKPESSI,G,Natl TB Programme  BP321,Cotonou,Benin,
1401,WACHINOU P,WACHINOU,P,Natl TB Programme  BP321,Cotonou,Benin,
1402,WACHINOU P,WACHINOU,P,Natl TB Programme  BP321,Cotonou,Benin,
1403,WACHINOU P,WACHINOU,P,Natl TB Programme  BP321,Cotonou,Benin,
1404,WACHINOU P,WACHINOU,P,Natl TB Programme  BP321,Cotonou,Benin,
1405,FAIHUN F,FAIHUN,F,Natl TB Programme  BP321,Cotonou,Benin,
1406,FAIHUN F,FAIHUN,F,Natl TB Programme  BP321,Cotonou,Benin,
1407,FAIHUN F,FAIHUN,F,Natl TB Programme  BP321,Cotonou,Benin,
1408,FAIHUN F,FAIHUN,F,Natl TB Programme  BP321,Cotonou,Benin,
1409,TOUNDOH N,TOUNDOH,N,Natl TB Programme  BP321,Cotonou,Benin,
1410,TOUNDOH N,TOUNDOH,N,Natl TB Programme  BP321,Cotonou,Benin,
1411,TOUNDOH N,TOUNDOH,N,Natl TB Programme  BP321,Cotonou,Benin,
1412,TOUNDOH N,TOUNDOH,N,Natl TB Programme  BP321,Cotonou,Benin,
1413,BEKOU W,BEKOU,W,Natl TB Programme  BP321,Cotonou,Benin,
1414,BEKOU W,BEKOU,W,Natl TB Programme  BP321,Cotonou,Benin,
1415,BEKOU W,BEKOU,W,Natl TB Programme  BP321,Cotonou,Benin,
1416,BEKOU W,BEKOU,W,Natl TB Programme  BP321,Cotonou,Benin,
1417,MAKPENON A,MAKPENON,A,Natl TB Programme  BP321,Cotonou,Benin,
1418,MAKPENON A,MAKPENON,A,Natl TB Programme  BP321,Cotonou,Benin,
1419,MAKPENON A,MAKPENON,A,Natl TB Programme  BP321,Cotonou,Benin,
1420,MAKPENON A,MAKPENON,A,Natl TB Programme  BP321,Cotonou,Benin,
1421,ADE G,ADE,G,Natl TB Programme  BP321,Cotonou,Benin,
1422,ADE G,ADE,G,Ctr Natl Hosp Univ Hubert Koutoukou Maga  Serv Med Interne,Cotonou,Benin,
1423,ADE G,ADE,G,Ctr Natl Hosp Univ Hubert Koutoukou Maga  Serv Med Interne,Cotonou,Benin,
1424,ADE G,ADE,G,Ctr Natl Hosp Univ Hubert Koutoukou Maga  Serv Med Interne,Cotonou,Benin,
1425,ANAGONOU S,ANAGONOU,S,Natl TB Programme  BP321,Cotonou,Benin,
1426,ANAGONOU S,ANAGONOU,S,Natl TB Programme  BP321,Cotonou,Benin,
1427,ANAGONOU S,ANAGONOU,S,Natl TB Programme  BP321,Cotonou,Benin,
1428,ANAGONOU S,ANAGONOU,S,Natl TB Programme  BP321,Cotonou,Benin,
1429,HARRIES A D,HARRIES,A D,,,,
1430,HARRIES A D,HARRIES,A D,,,,
1431,HARRIES A D,HARRIES,A D,Int Union TB & Lung Dis,Paris,France,
1432,HARRIES A D,HARRIES,A D,London Sch Hyg & Trop Med,London WC1,England,
1433,AFFOLABI D,AFFOLABI,DISSOU,Lab Reference Mycobacteries,Cotonou,Benin,
1434,AFFOLABI D,AFFOLABI,DISSOU,Inst Trop Med  Mycobacteriol Unit,B-2000 Antwerp,Belgium,
1435,AFFOLABI D,AFFOLABI,DISSOU,Inst Trop Med  Mycobacteriol Unit,B-2000 Antwerp,Belgium,
1436,AFFOLABI D,AFFOLABI,DISSOU,Inst Trop Med  Mycobacteriol Unit,B-2000 Antwerp,Belgium,
1437,SANOUSSI N,SANOUSSI,NDIRA,,,,
1438,SANOUSSI N,SANOUSSI,NDIRA,,,,
1439,SANOUSSI N,SANOUSSI,NDIRA,,,,
1440,SANOUSSI N,SANOUSSI,NDIRA,,,,
1441,ODOUN M,ODOUN,MATHIEU,Lab Reference Mycobacteries,Cotonou,Benin,
1442,ODOUN M,ODOUN,MATHIEU,Lab Reference Mycobacteries,Cotonou,Benin,
1443,ODOUN M,ODOUN,MATHIEU,Lab Reference Mycobacteries,Cotonou,Benin,
1444,ODOUN M,ODOUN,MATHIEU,Lab Reference Mycobacteries,Cotonou,Benin,
1445,MARTIN A,MARTIN,ANANDI,,,,
1446,MARTIN A,MARTIN,ANANDI,Inst Trop Med  Mycobacteriol Unit,B-2000 Antwerp,Belgium,
1447,MARTIN A,MARTIN,ANANDI,Med Sans Frontieres,F-75011 Paris,France,
1448,MARTIN A,MARTIN,ANANDI,Med Sans Frontieres,F-75011 Paris,France,
1449,KOUKPEMEDJI L,KOUKPEMEDJI,LOUIS,Lab Reference Mycobacteries,Cotonou,Benin,
1450,KOUKPEMEDJI L,KOUKPEMEDJI,LOUIS,Lab Reference Mycobacteries,Cotonou,Benin,
1451,KOUKPEMEDJI L,KOUKPEMEDJI,LOUIS,Lab Reference Mycobacteries,Cotonou,Benin,
1452,KOUKPEMEDJI L,KOUKPEMEDJI,LOUIS,Lab Reference Mycobacteries,Cotonou,Benin,
1453,PALOMINO J C,PALOMINO,JUAN CARLOS,,,,
1454,PALOMINO J C,PALOMINO,JUAN CARLOS,Inst Trop Med  Mycobacteriol Unit,B-2000 Antwerp,Belgium,
1455,PALOMINO J C,PALOMINO,JUAN CARLOS,Inst Trop Med  Mycobacteriol Unit,B-2000 Antwerp,Belgium,
1456,PALOMINO J C,PALOMINO,JUAN CARLOS,Inst Trop Med  Mycobacteriol Unit,B-2000 Antwerp,Belgium,
1457,KESTENS L,KESTENS,LUC,,,,
1458,KESTENS L,KESTENS,LUC,,,,
1459,KESTENS L,KESTENS,LUC,,,,
1460,KESTENS L,KESTENS,LUC,Inst Trop Med  Immunol Unit,B-2000 Antwerp,Belgium,
1461,ANAGONOU S,ANAGONOU,SEVERIN,Lab Reference Mycobacteries,Cotonou,Benin,
1462,ANAGONOU S,ANAGONOU,SEVERIN,Lab Reference Mycobacteries,Cotonou,Benin,
1463,ANAGONOU S,ANAGONOU,SEVERIN,Lab Reference Mycobacteries,Cotonou,Benin,
1464,ANAGONOU S,ANAGONOU,SEVERIN,Lab Reference Mycobacteries,Cotonou,Benin,
1465,PORTAELS F,PORTAELS,FRANCOISE,,,,
1466,PORTAELS F,PORTAELS,FRANCOISE,Inst Trop Med  Mycobacteriol Unit,B-2000 Antwerp,Belgium,
1467,PORTAELS F,PORTAELS,FRANCOISE,Inst Trop Med  Mycobacteriol Unit,B-2000 Antwerp,Belgium,
1468,PORTAELS F,PORTAELS,FRANCOISE,Inst Trop Med  Mycobacteriol Unit,B-2000 Antwerp,Belgium,
1469,HARRIES A D,HARRIES,A D,Int Union TB & Lung Dis,Paris,France,
1470,HARRIES A D,HARRIES,A D,London Sch Hyg & Trop Med  Fac Infect & Trop Dis  Dept Clin Res,London,England,
1471,HARRIES A D,HARRIES,A D,London Sch Hyg & Trop Med  Fac Infect & Trop Dis  Dept Clin Res,London,England,
1472,HARRIES A D,HARRIES,A D,London Sch Hyg & Trop Med  Fac Infect & Trop Dis  Dept Clin Res,London,England,
1473,HARRIES A D,HARRIES,A D,London Sch Hyg & Trop Med  Fac Infect & Trop Dis  Dept Clin Res,London,England,
1474,HARRIES A D,HARRIES,A D,London Sch Hyg & Trop Med  Fac Infect & Trop Dis  Dept Clin Res,London,England,
1475,HARRIES A D,HARRIES,A D,London Sch Hyg & Trop Med  Fac Infect & Trop Dis  Dept Clin Res,London,England,
1476,ADE S,ADE,S,Int Union TB & Lung Dis,Paris,France,
1477,ADE S,ADE,S,Int Union TB & Lung Dis,Paris,France,
1478,ADE S,ADE,S,Natl TB Programme,Cotonou,Benin,
1479,ADE S,ADE,S,Natl TB Programme,Cotonou,Benin,
1480,ADE S,ADE,S,Natl TB Programme,Cotonou,Benin,
1481,ADE S,ADE,S,Natl TB Programme,Cotonou,Benin,
1482,ADE S,ADE,S,Natl TB Programme,Cotonou,Benin,
1483,BURNEY P,BURNEY,P,,,,
1484,BURNEY P,BURNEY,P,,,,
1485,BURNEY P,BURNEY,P,,,,
1486,BURNEY P,BURNEY,P,Imperial Coll  Natl Heart & Lung Inst,London,England,
1487,BURNEY P,BURNEY,P,Imperial Coll  Natl Heart & Lung Inst,London,England,
1488,BURNEY P,BURNEY,P,Imperial Coll  Natl Heart & Lung Inst,London,England,
1489,BURNEY P,BURNEY,P,Imperial Coll  Natl Heart & Lung Inst,London,England,
1490,HOA N B,HOA,N B,Int Union TB & Lung Dis,Paris,France,
1491,HOA N B,HOA,N B,Int Union TB & Lung Dis,Paris,France,
1492,HOA N B,HOA,N B,Int Union TB & Lung Dis,Paris,France,
1493,HOA N B,HOA,N B,Int Union TB & Lung Dis,Paris,France,
1494,HOA N B,HOA,N B,Natl TB Control Programme,Hanoi,Vietnam,
1495,HOA N B,HOA,N B,Natl TB Control Programme,Hanoi,Vietnam,
1496,HOA N B,HOA,N B,Natl TB Control Programme,Hanoi,Vietnam,
1497,SCHLUGER N W,SCHLUGER,N W,,,,
1498,SCHLUGER N W,SCHLUGER,N W,,,,
1499,SCHLUGER N W,SCHLUGER,N W,,,,
1500,SCHLUGER N W,SCHLUGER,N W,,,,
1501,SCHLUGER N W,SCHLUGER,N W,,,,
1502,SCHLUGER N W,SCHLUGER,N W,Columbia Univ  Med Ctr  Div Pulm Allergy & Crit Care Med,New York,NY USA,
1503,SCHLUGER N W,SCHLUGER,N W,Vital Strategies,New York,NY USA,
1504,CASTRO J L,CASTRO,J L,Int Union TB & Lung Dis,Paris,France,
1505,CASTRO J L,CASTRO,J L,Int Union TB & Lung Dis,Paris,France,
1506,CASTRO J L,CASTRO,J L,Int Union TB & Lung Dis,Paris,France,
1507,CASTRO J L,CASTRO,J L,Int Union TB & Lung Dis,Paris,France,
1508,CASTRO J L,CASTRO,J L,Int Union TB & Lung Dis,Paris,France,
1509,CASTRO J L,CASTRO,J L,Int Union TB & Lung Dis,Paris,France,
1510,CASTRO J L,CASTRO,J L,Vital Strategies,New York,NY USA,
1511,GEHRE F,GEHRE,FLORIAN,MRC Unit,Fajara,Gambia,
1512,GEHRE F,GEHRE,FLORIAN,Inst Trop Med,B-2000 Antwerp,Belgium,
1513,GEHRE F,GEHRE,FLORIAN,Inst Trop Med,B-2000 Antwerp,Belgium,
1514,GEHRE F,GEHRE,FLORIAN,Inst Trop Med,B-2000 Antwerp,Belgium,
1515,ANTONIO M,ANTONIO,MARTIN,MRC Unit,Fajara,Gambia,
1516,ANTONIO M,ANTONIO,MARTIN,MRC Unit,Fajara,Gambia,
1517,ANTONIO M,ANTONIO,MARTIN,MRC Unit,Fajara,Gambia,
1518,ANTONIO M,ANTONIO,MARTIN,MRC Unit,Fajara,Gambia,
1519,FAIHUN F,FAIHUN,FRANK,,,,
1520,FAIHUN F,FAIHUN,FRANK,,,,
1521,FAIHUN F,FAIHUN,FRANK,,,,
1522,FAIHUN F,FAIHUN,FRANK,Lab Reference Mycobacteries,Cotonou,Benin,
1523,ODOUN M,ODOUN,MATHIEU,,,,
1524,ODOUN M,ODOUN,MATHIEU,,,,
1525,ODOUN M,ODOUN,MATHIEU,,,,
1526,ODOUN M,ODOUN,MATHIEU,Lab Reference Mycobacteries,Cotonou,Benin,
1527,UWIZEYE C,UWIZEYE,CECILE,,,,
1528,UWIZEYE C,UWIZEYE,CECILE,Inst Trop Med,B-2000 Antwerp,Belgium,
1529,UWIZEYE C,UWIZEYE,CECILE,Inst Trop Med,B-2000 Antwerp,Belgium,
1530,UWIZEYE C,UWIZEYE,CECILE,Inst Trop Med,B-2000 Antwerp,Belgium,
1531,DE RIJK P,DE RIJK,PIM,,,,
1532,DE RIJK P,DE RIJK,PIM,Inst Trop Med,B-2000 Antwerp,Belgium,
1533,DE RIJK P,DE RIJK,PIM,Inst Trop Med,B-2000 Antwerp,Belgium,
1534,DE RIJK P,DE RIJK,PIM,Inst Trop Med,B-2000 Antwerp,Belgium,
1535,DE JONG B C,DE JONG,BOUKE C,MRC Unit,Fajara,Gambia,
1536,DE JONG B C,DE JONG,BOUKE C,Inst Trop Med,B-2000 Antwerp,Belgium,
1537,DE JONG B C,DE JONG,BOUKE C,NYU,New York,NY USA,
1538,DE JONG B C,DE JONG,BOUKE C,NYU,New York,NY USA,
1539,AFFOLABI D,AFFOLABI,DISSOU,,,,
1540,AFFOLABI D,AFFOLABI,DISSOU,,,,
1541,AFFOLABI D,AFFOLABI,DISSOU,,,,
1542,AFFOLABI D,AFFOLABI,DISSOU,Lab Reference Mycobacteries,Cotonou,Benin,
1543,ANDRE E,ANDRE,E,Catholic Univ Louvain  Inst Rech Expt & Clin  Pole Microbiol Med,B-1200 Brussels,Belgium,
1544,ANDRE E,ANDRE,E,Clin Univ St Luc  Dept Biol Clin  Serv Microbiol,Brussels,Belgium,
1545,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1546,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1547,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1548,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1549,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1550,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1551,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1552,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1553,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1554,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1555,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1556,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1557,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1558,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1559,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1560,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1561,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1562,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1563,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1564,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1565,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1566,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1567,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1568,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1569,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1570,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1571,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1572,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1573,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1574,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1575,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1576,ANDRE E,ANDRE,E,ESCMID  European Soc Clin Microbiol & Infect Dis ESCMID  Study Grp Mycobacterial Infect ESGMYC,Basel,Switzerland,
1577,ISAACS C,ISAACS,C,,,,
1578,ISAACS C,ISAACS,C,,,,
1579,ISAACS C,ISAACS,C,,,,
1580,ISAACS C,ISAACS,C,,,,
1581,ISAACS C,ISAACS,C,,,,
1582,ISAACS C,ISAACS,C,,,,
1583,ISAACS C,ISAACS,C,,,,
1584,ISAACS C,ISAACS,C,,,,
1585,ISAACS C,ISAACS,C,,,,
1586,ISAACS C,ISAACS,C,,,,
1587,ISAACS C,ISAACS,C,,,,
1588,ISAACS C,ISAACS,C,,,,
1589,ISAACS C,ISAACS,C,,,,
1590,ISAACS C,ISAACS,C,,,,
1591,ISAACS C,ISAACS,C,,,,
1592,ISAACS C,ISAACS,C,,,,
1593,ISAACS C,ISAACS,C,,,,
1594,ISAACS C,ISAACS,C,,,,
1595,ISAACS C,ISAACS,C,,,,
1596,ISAACS C,ISAACS,C,,,,
1597,ISAACS C,ISAACS,C,,,,
1598,ISAACS C,ISAACS,C,,,,
1599,ISAACS C,ISAACS,C,,,,
1600,ISAACS C,ISAACS,C,,,,
1601,ISAACS C,ISAACS,C,,,,
1602,ISAACS C,ISAACS,C,,,,
1603,ISAACS C,ISAACS,C,,,,
1604,ISAACS C,ISAACS,C,,,,
1605,ISAACS C,ISAACS,C,,,,
1606,ISAACS C,ISAACS,C,,,,
1607,ISAACS C,ISAACS,C,,,,
