True Id,init_name,last_name,first_name,full_name,norm_name,place,affiliation,country
134,ARINAITWE E,ARINAITWE,EMMANUEL,ARINAITWE EMMANUEL,ARINAITWE EMMANUEL,KAMPALA,INFECT DIS RES COLLABORAT,UGANDA
146,BUKIRWA H,BUKIRWA,HASIFA,BUKIRWA HASIFA,BUKIRWA HASIFA,KAMPALA,UGANDA MALARIA SURVEILLANCE PROJECT,UGANDA
196,KAMYA M R,KAMYA,MOSES R,KAMYA MOSES R,KAMYA MOSES R,KAMPALA,MAKERERE UNIV COLL HLTH SCI,UGANDA
200,KIRONDE F,KIRONDE,FRED,KIRONDE FRED,KIRONDE FRED,KAMPALA,MAKERERE UNIV DEPT BIOCHEM,UGANDA
278,YEKA A,YEKA,ADOKE,YEKA ADOKE,YEKA ADOKE,KAMPALA,UGANDA MALARIA SURVEILLANCE PROJECT,UGANDA
394,ACHAN J,ACHAN,JANE,ACHAN JANE,ACHAN JANE,KAMPALA,UGANDA MALARIA SURVEILLANCE PROJECT,UGANDA
837,ADEDEJI A A,ADEDEJI,AHMED ADEBOWALE,ADEDEJI AHMED ADEBOWALE,ADEDEJI AHMED ADEBOWALE,BUSHENYI,KAMPALA INT UNIV DEPT PHARMACOL & TOXICOL ISHAKA,UGANDA
877,AKENA D,AKENA,DICKENS,AKENA DICKENS,AKENA DICKENS,KAMPALA,MAKERERE UNIV,UGANDA
1070,NYAKARAHUKA L,NYAKARAHUKA,LUKE,NYAKARAHUKA LUKE,NYAKARAHUKA LUKE,KAMPALA,MAKERERE UNIV,UGANDA
1074,OPIO J N,OPIO,JOHN NELSON,OPIO JOHN NELSON,OPIO JOHN NELSON,LIRA DISTRICT,LIRA DIST LOCAL GOVT LIRA MUNICIPAL COUNCIL,UGANDA
1283,KADDUMUKASA M,KADDUMUKASA,MARTHA,KADDUMUKASA MARTHA,KADDUMUKASA MARTHA,ENTEBBE,UGANDA VIRUS RES INST DEPT ARBOVIROL EMERGING & REEMERGING INFECT,UGANDA
1288,LUTWAMA J,LUTWAMA,JULIUS,LUTWAMA JULIUS,LUTWAMA JULIUS,ENTEBBE,UGANDA VIRUS RES INST DEPT ARBOVIROL EMERGING & REEMERGING INFECT,UGANDA
1314,MAWEJJE H D,MAWEJJE,HENRY D,MAWEJJE HENRY D,MAWEJJE HENRY D,KAMPALA,INFECT DIS RES COLLABORAT,UGANDA
1352,BUYUNGO P,BUYUNGO,PETER,BUYUNGO PETER,BUYUNGO PETER,KAMPALA,PACE,UGANDA
1358,RUBAHIKA D,RUBAHIKA,DENIS,RUBAHIKA DENIS,RUBAHIKA DENIS,KAMPALA,MINIST HLTH MALARIA CONTROL PROGRAMME,UGANDA
917,BASARA B B,BASARA,BERRAK BORA,BASARA BERRAK BORA,BASARA BERRAK BORA,ANKARA,GEN DIRECTORATE HLTH RES,TURKEY
936,DILMEN U,DILMEN,UGUR,DILMEN UGUR,DILMEN UGUR,ANKARA,MINIST HLTH,TURKEY
1141,UZUN S B,UZUN,SELEN BEGUM,UZUN SELEN BEGUM,UZUN SELEN BEGUM,ANKARA,MINIST HLTH,TURKEY
1165,YENTUR G K,YENTUR,GOKALP KADRI,YENTUR GOKALP KADRI,YENTUR GOKALP KADRI,ANKARA,GEN DIRECTORATE HLTH RES,TURKEY
1270,CHADEE D D,CHADEE,DAVE D,CHADEE DAVE D,CHADEE DAVE D,ST AUGUSTINE,UNIV W INDIES DEPT LIFE SCI,TRINID & TOBAGO
292,DE SOUZA C,DE SOUZA,COMLAN,DE SOUZA COMLAN,DE SOUZA COMLAN,LOME,UNIV LOME  CERFOPLAM,TOGO
379,GLITHO I,GLITHO,ISABELLE,GLITHO ISABELLE,GLITHO ISABELLE,LOME,UNIV LOME FAC SCI & TECH,TOGO
471,KETOH G,KETOH,GUILLAUME,KETOH GUILLAUME,KETOH GUILLAUME,LOME,UNIV LOME FAC SCI LAB ENTOMOL APPL,TOGO
471,KETOH G K,KETOH,GUILLAUME K,KETOH GUILLAUME K,KETOH GUILLAUME,LOME,UNIV LOME FAC SCI LAB ENTOMOL APPL,TOGO
864,GBADOE A D,GBADOE,ADAMA D,GBADOE ADAMA D,GBADOE ADAMA D,LOME,CHU TOKOIN LOME SERV PEDIAT UNITE INFECTIOL & ONCOHEMATOL,TOGO
1324,KAROU S D,KAROU,SIMPLICE D,KAROU SIMPLICE D,KAROU SIMPLICE D,LOME,UNIV LOME CERFOPLAM,TOGO
135,ASHLEY E A,ASHLEY,ELIZABETH A,ASHLEY ELIZABETH A,ASHLEY ELIZABETH A,MAE SOT,MAHIDOL UNIV FAC TROP MED MAHIDOL OXFORD TROP MED RES UNIT SHOKLO MALARIA RES UNIT,THAILAND
135,ASHLEY E A,ASHLEY,E A,ASHLEY E A,ASHLEY ELIZABETH A,MAE SOT,MAHIDOL UNIV FAC TROP MED MAHIDOL OXFORD TROP MED RES UNIT SHOKLO MALARIA RES UNIT,THAILAND
159,FAIZ A M,FAIZ,ABUL M,FAIZ ABUL M,FAIZ ABUL M,BANGKOK,MAHIDOL UNIV FAC TROP MED,THAILAND
159,FAIZ A,FAIZ,ABUL,FAIZ ABUL,FAIZ ABUL M,BANGKOK,MAHIDOL UNIV FAC TROP MED,THAILAND
159,FAIZ A M,FAIZ,A M,FAIZ A M,FAIZ ABUL M,BANGKOK,MAHIDOL UNIV FAC TROP MED,THAILAND
161,FANELLO C I,FANELLO,CATERINA I,FANELLO CATERINA I,FANELLO CATERINA I,BANGKOK,MAHIDOL UNIV FAC TROP MED MAHIDOL OXFORD TROP MED RES UNIT MORU,THAILAND
161,FANELLO C,FANELLO,CATERINA,FANELLO CATERINA,FANELLO CATERINA I,BANGKOK,MAHIDOL UNIV FAC TROP MED MAHIDOL OXFORD TROP MED RES UNIT MORU,THAILAND
398,AWAB G R,AWAB,GHULAM RAHIM,AWAB GHULAM RAHIM,AWAB GHULAM RAHIM,BANGKOK,MAHIDOL OXFORD TROP MED RES UNIT MORU,THAILAND
400,CARRARA V I,CARRARA,VERENA I,CARRARA VERENA I,CARRARA VERENA I,MAE SOT,MAHIDOL UNIV FAC TROP MED MAHIDOL OXFORD TROP MED RES UNIT SHOKLO MALARIA RES UNIT,THAILAND
400,CARRARA V I,CARRARA,V I,CARRARA V I,CARRARA VERENA I,MAE SOT,MAHIDOL UNIV FAC TROP MED MAHIDOL OXFORD TROP MED RES UNIT SHOKLO MALARIA RES UNIT,THAILAND
402,DONDORP A,DONDORP,ARJEN,DONDORP ARJEN,DONDORP ARJEN,BANGKOK,UNIV OXFORD NUFFIELD DEPT CLIN MED CTR TROP MED & GLOBAL HLTH,THAILAND
402,DONDORP A M,DONDORP,A M,DONDORP A M,DONDORP ARJEN,BANGKOK,UNIV OXFORD NUFFIELD DEPT CLIN MED CTR TROP MED & GLOBAL HLTH,THAILAND
408,LEE S J,LEE,SUE J,LEE SUE J,LEE SUE J,BANGKOK,MAHIDOL UNIV FAC TROP MED,THAILAND
408,LEE S J,LEE,S J,LEE S J,LEE SUE J,BANGKOK,MAHIDOL UNIV FAC TROP MED,THAILAND
411,MCGREADY R,MCGREADY,ROSE,MCGREADY ROSE,MCGREADY ROSE,MAE SOT,MAHIDOL UNIV FAC TROP MED MAHIDOL OXFORD TROP MED RES UNIT SHOKLO MALARIA RES UNIT,THAILAND
411,MCGREADY R,MCGREADY,R,MCGREADY R,MCGREADY ROSE,MAE SOT,MAHIDOL UNIV FAC TROP MED MAHIDOL OXFORD TROP MED RES UNIT SHOKLO MALARIA RES UNIT,THAILAND
414,NOSTEN F,NOSTEN,FRANCOIS,NOSTEN FRANCOIS,NOSTEN FRANCOIS,MAE SOT,MAHIDOL UNIV FAC TROP MED MAHIDOL OXFORD TROP MED RES UNIT SHOKLO MALARIA RES UNIT,THAILAND
414,NOSTEN F,NOSTEN,F,NOSTEN F,NOSTEN FRANCOIS,MAE SOT,MAHIDOL UNIV FAC TROP MED MAHIDOL OXFORD TROP MED RES UNIT SHOKLO MALARIA RES UNIT,THAILAND
425,WHITE N J,WHITE,NICHOLAS J,WHITE NICHOLAS J,WHITE NICHOLAS J,BANGKOK,MAHIDOL UNIV FAC TROP MED,THAILAND
425,WHITE N J,WHITE,N J,WHITE N J,WHITE NICHOLAS J,BANGKOK,MAHIDOL UNIV FAC TROP MED,THAILAND
426,WOODROW C J,WOODROW,CHARLES J,WOODROW CHARLES J,WOODROW CHARLES J,BANGKOK,MAHIDOL OXFORD TROP MED RES UNIT MORU,THAILAND
1211,SMITH J J,SMITH,JEFFERY J,SMITH JEFFERY J,SMITH JEFFERY J,BANGKOK,WWARN ASIA REG CTR,THAILAND
1211,SMITH J J,SMITH,J J,SMITH J J,SMITH JEFFERY J,BANGKOK,WWARN ASIA REG CTR,THAILAND
1304,KRUDSOOD S,KRUDSOOD,SRIVICHA,KRUDSOOD SRIVICHA,KRUDSOOD SRIVICHA,BANGKOK,MAHIDOL UNIV WHO CC CLIN MANAGEMENT MALARIA,THAILAND
13,OXBOROUGH R M,OXBOROUGH,R M,OXBOROUGH R M,OXBOROUGH RICHARD M,MOSHI,PAMVERC,TANZANIA
13,OXBOROUGH R M,OXBOROUGH,RICHARD M,OXBOROUGH RICHARD M,OXBOROUGH RICHARD M,MOSHI,PAMVERC,TANZANIA
14,KITAU J,KITAU,J,KITAU J,KITAU JOVIN,MOSHI,PAN AFRICAN MALARIA VECTOR RES CONSORTIUM PAMVERC,TANZANIA
14,KITAU J,KITAU,JOVIN,KITAU JOVIN,KITAU JOVIN,MOSHI,PAN AFRICAN MALARIA VECTOR RES CONSORTIUM PAMVERC,TANZANIA
15,MATOWO J,MATOWO,J,MATOWO J,MATOWO JOHNSON,MOSHI,TUMAINI UNIV KILIMANJARO CHRISTIAN MED COLL,TANZANIA
15,MATOWO J,MATOWO,JOHNSON,MATOWO JOHNSON,MATOWO JOHNSON,MOSHI,TUMAINI UNIV KILIMANJARO CHRISTIAN MED COLL,TANZANIA
16,MNDEME R,MNDEME,R,MNDEME R,MNDEME R,MOSHI,TUMAINI UNIV KILIMANJARO CHRISTIAN MED COLL,TANZANIA
17,FESTON E,FESTON,E,FESTON E,FESTON E,MOSHI,TUMAINI UNIV KILIMANJARO CHRISTIAN MED COLL,TANZANIA
23,MOSHA F W,MOSHA,F W,MOSHA F W,MOSHA FRANKLIN W,MOSHI,PAN AFRICAN MALARIA VECTOR RES CONSORTIUM PAMVERC,TANZANIA
23,MOSHA F,MOSHA,F,MOSHA F,MOSHA FRANKLIN W,MOSHI,PAN AFRICAN MALARIA VECTOR RES CONSORTIUM PAMVERC,TANZANIA
23,MOSHA F W,MOSHA,FRANKLIN W,MOSHA FRANKLIN W,MOSHA FRANKLIN W,MOSHI,PAN AFRICAN MALARIA VECTOR RES CONSORTIUM PAMVERC,TANZANIA
30,KILLEEN G F,KILLEEN,GERRY F,KILLEEN GERRY F,KILLEEN GERRY F,MERSEYSIDE,UNIV LIVERPOOL LIVERPOOL SCH TROP MED VECTOR BIOL DEPT LIVERPOOL L3 5QA,TANZANIA
128,ABDULLA S,ABDULLA,SALIM,ABDULLA SALIM,ABDULLA SALIM,DAR ES SALAAM,IFAKARA HLTH INST,TANZANIA
128,ABDULLA S,ABDULLA,S,ABDULLA S,ABDULLA SALIM,DAR ES SALAAM,IFAKARA HLTH INST,TANZANIA
195,KAMUGISHA E,KAMUGISHA,ERASMUS,KAMUGISHA ERASMUS,KAMUGISHA ERASMUS,MWANZA,CATHOLIC UNIV HLTH & ALLIED SCI,TANZANIA
195,KAMUGISHA E,KAMUGISHA,E,KAMUGISHA E,KAMUGISHA ERASMUS,MWANZA,CATHOLIC UNIV HLTH & ALLIED SCI,TANZANIA
238,PREMJI Z,PREMJI,ZUL,PREMJI ZUL,PREMJI ZUL,DAR ES SALAAM,MUHIMBILI UNIV HLTH & ALLIED SCI DEPT PARASITOL,TANZANIA
238,PREMJI Z,PREMJI,Z,PREMJI Z,PREMJI ZUL,DAR ES SALAAM,MUHIMBILI UNIV HLTH & ALLIED SCI DEPT PARASITOL,TANZANIA
238,PREMJI Z,PREMJI,ZULFIKARALI,PREMJI ZULFIKARALI,PREMJI ZUL,DAR ES SALAAM,MUHIMBILI UNIV HLTH & ALLIED SCI DEPT PARASITOL,TANZANIA
250,SHEKALAGHE S A,SHEKALAGHE,SEIF A,SHEKALAGHE SEIF A,SHEKALAGHE SEIF A,MOSHI,IFAKARA HLTH INST,TANZANIA
250,SHEKALAGHE S A,SHEKALAGHE,S A,SHEKALAGHE S A,SHEKALAGHE SEIF A,MOSHI,IFAKARA HLTH INST,TANZANIA
360,MAGESA S,MAGESA,S,MAGESA S,MAGESA STEPHEN M,MUHEZA,PAN AFRICAN MALARIA VECTOR RES CONSORTIUM,TANZANIA
360,MAGESA S M,MAGESA,STEPHEN M,MAGESA STEPHEN M,MAGESA STEPHEN M,MUHEZA,PAN AFRICAN MALARIA VECTOR RES CONSORTIUM,TANZANIA
361,MALIMA R,MALIMA,R,MALIMA R,MALIMA ROBERT C,MUHEZA,PAN AFRICAN MALARIA VECTOR RES CONSORTIUM,TANZANIA
361,MALIMA R C,MALIMA,ROBERT C,MALIMA ROBERT C,MALIMA ROBERT C,MUHEZA,PAN AFRICAN MALARIA VECTOR RES CONSORTIUM,TANZANIA
382,LYIMO J,LYIMO,JOHN,LYIMO JOHN,LYIMO JOHN,DAR ES SALAAM,IFAKARA HLTH INST,TANZANIA
382,LYIMO J,LYIMO,J,LYIMO J,LYIMO JOHN,DAR ES SALAAM,IFAKARA HLTH INST,TANZANIA
527,JOHN D,JOHN,DAVIS,JOHN DAVIS,JOHN DAVIS,MOSHI,KILIMANJARO CHRISTIAN MED CTR,TANZANIA
540,MAKAME H,MAKAME,HAMAD,MAKAME HAMAD,MAKAME HAMAD,ZANZIBAR,KAROLINSKA INST ZANZIBAR MALARIA RES UNIT,TANZANIA
540,MAKAME H,MAKAME,H,MAKAME H,MAKAME HAMAD,ZANZIBAR,KAROLINSKA INST ZANZIBAR MALARIA RES UNIT,TANZANIA
623,KAKOLWA M A,KAKOLWA,MWAKA A,KAKOLWA MWAKA A,KAKOLWA MWAKA A,DODOMA,IFAKARA HLTH INST,TANZANIA
623,KAKOLWA M A,KAKOLWA,M A,KAKOLWA M A,KAKOLWA MWAKA A,DODOMA,IFAKARA HLTH INST,TANZANIA
628,KABANYWANYI A M,KABANYWANYI,ABDUNOOR M,KABANYWANYI ABDUNOOR M,KABANYWANYI ABDUNOOR M,DODOMA,IFAKARA HLTH INST,TANZANIA
628,KABANYWANYI A M,KABANYWANYI,A M,KABANYWANYI A M,KABANYWANYI ABDUNOOR M,DODOMA,IFAKARA HLTH INST,TANZANIA
650,TUNGU P K,TUNGU,PATRICK K,TUNGU PATRICK K,TUNGU PATRICK K,MUHEZA,PAN AFRICAN MALARIA VECTOR RES CONSORTIUM PAMVERC,TANZANIA
722,MINJA D,MINJA,DANIEL,MINJA DANIEL,MINJA DANIEL,TANGA,TANGA MED RES CTR NATL INST MED RES,TANZANIA
723,LUSINGU J,LUSINGU,JOHN,LUSINGU JOHN,LUSINGU JOHN,TANGA,TANGA MED RES CTR NATL INST MED RES,TANZANIA
736,MKALI H,MKALI,HAPPY,MKALI HAPPY,MKALI HAPPY,BAGAMOYO,IFAKARA HLTH INST,TANZANIA
737,MWANGOKA G,MWANGOKA,GRACE,MWANGOKA GRACE,MWANGOKA GRACE,BAGAMOYO,IFAKARA HLTH INST,TANZANIA
768,OKUMU F O,OKUMU,FREDROS O,OKUMU FREDROS O,OKUMU FREDROS O,MOROGORO,IFAKARA HLTH INST BIOMED & ENVIRONM THEMAT GRP,TANZANIA
1282,MISINZO G,MISINZO,GERALD,MISINZO GERALD,MISINZO GERALD,MOROGORO,SOKOINE UNIV AGR DEPT VET MICROBIOL & PARASITOL,TANZANIA
1302,MANYONG V,MANYONG,VICTOR,MANYONG VICTOR,MANYONG VICTOR,DAR ES SALAAM,INT INST TROP AGR,TANZANIA
1306,KUWAWENARUWA A,KUWAWENARUWA,AUGUST,KUWAWENARUWA AUGUST,KUWAWENARUWA AUGUST,DAR ES SALAAM,IFAKARA HLTH INST,TANZANIA
1320,SRINIVASAN R,SRINIVASAN,RAMASAMY,SRINIVASAN RAMASAMY,SRINIVASAN RAMASAMY,TAINAN,AVRDC WORLD VEGETABLE CTR,TAIWAN
880,ALBITTAR M I,ALBITTAR,MOHAMMED I,ALBITTAR MOHAMMED I,ALBITTAR MOHAMMED I,DAMASCUS,INDEPENDENT,SYRIA
156,DUPARC S,DUPARC,STEPHAN,DUPARC STEPHAN,DUPARC STEPHAN,GENEVA,MED MALARIA VENTURE,SWITZERLAND
156,DUPARC S,DUPARC,S,DUPARC S,DUPARC STEPHAN,GENEVA,MED MALARIA VENTURE,SWITZERLAND
164,FILLER S,FILLER,SCOTT,FILLER SCOTT,FILLER SCOTT,GENEVA,GLOBAL FUND FIGHT AIDS TB & MALARIA,SWITZERLAND
164,FILLER S,FILLER,S,FILLER S,FILLER SCOTT,GENEVA,GLOBAL FUND FIGHT AIDS TB & MALARIA,SWITZERLAND
171,GENTON B,GENTON,BLAISE,GENTON BLAISE,GENTON BLAISE,LAUSANNE,UNIV HOSP DIV INFECT DIS,SWITZERLAND
171,GENTON B,GENTON,B,GENTON B,GENTON BLAISE,LAUSANNE,UNIV HOSP DIV INFECT DIS,SWITZERLAND
184,HODEL E M,HODEL,EVA MARIA,HODEL EVA MARIA,HODEL EVA MARIA,BASEL,SWISS TROP & PUBL HLTH INST,SWITZERLAND
184,HODEL E M,HODEL,E M,HODEL E M,HODEL EVA MARIA,BASEL,SWISS TROP & PUBL HLTH INST,SWITZERLAND
199,KIECHEL J R,KIECHEL,JEANRENE,KIECHEL JEANRENE,KIECHEL JEAN R,GENEVA,DRUGS NEGLECTED DIS INITIAT DNDI,SWITZERLAND
199,KIECHEL J R,KIECHEL,JEAN R,KIECHEL JEAN R,KIECHEL JEAN R,GENEVA,DRUGS NEGLECTED DIS INITIAT DNDI,SWITZERLAND
227,OLLIARO P,OLLIARO,PIERO,OLLIARO PIERO,OLLIARO PIERO,GENEVA,UNDP UNICEF WORLD BANK,SWITZERLAND
227,OLLIARO P,OLLIARO,P,OLLIARO P,OLLIARO PIERO,GENEVA,UNDP UNICEF WORLD BANK,SWITZERLAND
263,TAYLOR W R J,TAYLOR,WALTER R J,TAYLOR WALTER R J,TAYLOR WALTER R J,GENEVA,UNDP UNICEF WORLD BANK WHO SPECIAL PROGRAMME RES & TRAINING TROP DIS TDR,SWITZERLAND
263,TAYLOR W R,TAYLOR,WALTER R,TAYLOR WALTER R,TAYLOR WALTER R J,GENEVA,UNDP UNICEF WORLD BANK WHO SPECIAL PROGRAMME RES & TRAINING TROP DIS TDR,SWITZERLAND
264,TEMU E A,TEMU,EMMANUEL A,TEMU EMMANUEL A,TEMU EMMANUEL A,BASEL,SWISS TROP & PUBL HLTH INST DEPT EPIDEMIOL & PUBL HLTH,SWITZERLAND
320,KNOX T B,KNOX,TESSA B,KNOX TESSA B,KNOX TESSA B,LAUSANNE,VESTERGAARD FRANDSEN LTD EAST AFRICA,SWITZERLAND
320,KNOX T B,KNOX,TESSA BELLAMY,KNOX TESSA BELLAMY,KNOX TESSA B,LAUSANNE,VESTERGAARD FRANDSEN LTD EAST AFRICA,SWITZERLAND
322,JAMET H P,JAMET,HELEN PATES,JAMET HELEN PATES,JAMET HELEN PATES,LAUSANNE,VESTERGAARD FRANDSEN SA,SWITZERLAND
385,UBBEN D,UBBEN,DAVID,UBBEN DAVID,UBBEN DAVID,GENEVA,MMV,SWITZERLAND
386,WALTER V,WALTER,VERENA,WALTER VERENA,WALTER VERENA,BASEL,NOVARTIS PHARMA AG,SWITZERLAND
389,LEFEVRE G,LEFEVRE,GILBERT,LEFEVRE GILBERT,LEFEVRE GILBERT,BASEL,NOVARTIS PHARMA AG,SWITZERLAND
389,LEFEVRE G,LEFEVRE,G,LEFEVRE G,LEFEVRE GILBERT,BASEL,NOVARTIS PHARMA AG,SWITZERLAND
404,HATZ C,HATZ,CHRISTOPH,HATZ CHRISTOPH,HATZ CHRISTOPH,BASEL,SWISS TROP INST DEPT MED,SWITZERLAND
427,ZWANG J,ZWANG,JULIEN,ZWANG JULIEN,ZWANG JULIEN,GENEVA,DRUGS NEGLECTED DIS INITIAT DNDI,SWITZERLAND
484,DE SOUSA A,DE SOUSA,ALEXANDRA,DE SOUSA ALEXANDRA,DE SOUSA ALEXANDRA,GENEVA,UNICEF BUR REG AFRIQUE CTR & OUEST BRACO,SWITZERLAND
496,KAISER M,KAISER,MARCEL,KAISER MARCEL,KAISER MARCEL,BASEL,SWISS TROP & PUBL HLTH INST PARASITE CHEMOTHERAPY,SWITZERLAND
525,BERNASCONI N L,BERNASCONI,NADIA L,BERNASCONI NADIA L,BERNASCONI NADIA L,BELLINZONA,BIOMED RES INST,SWITZERLAND
529,LANZAVECCHIA A,LANZAVECCHIA,ANTONIO,LANZAVECCHIA ANTONIO,LANZAVECCHIA ANTONIO,BELLINZONA,BIOMED RES INST,SWITZERLAND
605,COUSIN M,COUSIN,M,COUSIN M,COUSIN MARC,BASEL,NOVARTIS PHARMA AG,SWITZERLAND
605,COUSIN M,COUSIN,MARC,COUSIN MARC,COUSIN MARC,BASEL,NOVARTIS PHARMA AG,SWITZERLAND
606,DE PALACIOS P I,DE PALACIOS,P IBARRA,DE PALACIOS P IBARRA,DE PALACIOS P IBARRA,BASEL,NOVARTIS,SWITZERLAND
732,PAGNONI F,PAGNONI,FRANCO,PAGNONI FRANCO,PAGNONI FRANCO,GENEVA,WHO SPECIAL PROGRAMME RES & TRAINING TROP DIS TDR,SWITZERLAND
803,YADAV R,YADAV,RAJPAL,YADAV RAJPAL,YADAV RAJPAL,GENEVA,WHO DEPT CONTROL NEGLECTED TROP DIS,SWITZERLAND
825,LINES J,LINES,JONATHAN,LINES JONATHAN,LINES JONATHAN,GENEVA,WHO GMP,SWITZERLAND
826,NKUNI Z,NKUNI,ZINGA,NKUNI ZINGA,NKUNI ZINGA JOSE,GENEVA,WHO GLOBAL MALARIA PROGRAMME,SWITZERLAND
826,NKUNI Z J,NKUNI,ZINGA JOSE,NKUNI ZINGA JOSE,NKUNI ZINGA JOSE,GENEVA,WHO GLOBAL MALARIA PROGRAMME,SWITZERLAND
1184,HURRELL R F,HURRELL,RICHARD F,HURRELL RICHARD F,HURRELL R,ZURICH,SWISS FED INST TECHNOL DEPT HLTH SCEINCES & TECHNOL INST FOOD NUTR & HLTH HUMAN NUTR LAB,SWITZERLAND
1184,HURRELL R,HURRELL,R,HURRELL R,HURRELL R,ZURICH,SWISS FED INST TECHNOL DEPT HLTH SCEINCES & TECHNOL INST FOOD NUTR & HLTH HUMAN NUTR LAB,SWITZERLAND
1205,DIAP G,DIAP,GRACIELA,DIAP GRACIELA,DIAP GRACIELA,GENEVA,DRUGS NEGLECTED DIS INITIAT,SWITZERLAND
1231,ALIU P,ALIU,P,ALIU P,ALIU P,BASEL,NOVARTIS PHARMA AG,SWITZERLAND
1337,BECK H P,BECK,HANS PETER,BECK HANS PETER,BECK HANS PETER,BASEL,SWISS TROP INST,SWITZERLAND
1385,KIEFER S,KIEFER,SABINE,KIEFER SABINE,KIEFER SABINE,BASEL,SWISS TROP & PUBL HLTH INST,SWITZERLAND
1393,MNZAVA A P,MNZAVA,ABRAHAM PETER,MNZAVA ABRAHAM PETER,MNZAVA ABRAHAM PETER,GENEVA,WHO GLOBAL MALARIA PROGRAMME,SWITZERLAND
1658,CERCAMONDI C I,CERCAMONDI,COLIN I,CERCAMONDI COLIN I,CERCAMONDI C I,ZURICH,SWISS FED INST TECHNOL  HUMAN NUTR LAB  INST FOOD NUTR & HLTH,SWITZERLAND
141,BJORKMAN A,BJOERKMAN,ANDERS,BJOERKMAN ANDERS,BJOERKMAN ANDERS,STOCKHOLM,KAROLINSKA INST DEPT MICROBIOL TUMOUR & CELL BIOL,SWEDEN
141,BJORKMAN A,BJORKMAN,ANDERS,BJORKMAN ANDERS,BJORKMAN ANDERS,STOCKHOLM,KAROLINSKA UNIV HOSP,SWEDEN
141,BJOORKMAN A,BJORKMAN,ANDERS,BJORKMAN ANDERS,BJORKMAN ANDERS,STOCKHOLM,KAROLINSKA UNIV HOSP,SWEDEN
141,BJORKMAN A,BJORKMAN,A,BJORKMAN A,BJORKMAN ANDERS,STOCKHOLM,KAROLINSKA UNIV HOSP,SWEDEN
210,MARTENSSON A,MARTENSSON,ANDREAS,MARTENSSON ANDREAS,MARTENSSON ANDREAS,STOCKHOLM,KAROLINSKA INST DEPT PUBL HLTH SCI KAROLINSKA UNIV HOSP DIV GLOBAL HLTH UNIT INFECT DIS DEPT MED,SWEDEN
210,MARTENSSON A,MARTENSSON,A,MARTENSSON A,MARTENSSON ANDREAS,STOCKHOLM,KAROLINSKA INST DEPT PUBL HLTH SCI KAROLINSKA UNIV HOSP DIV GLOBAL HLTH UNIT INFECT DIS DEPT MED,SWEDEN
221,NGASALA B E,NGASALA,BILLY E,NGASALA BILLY E,NGASALA BILLY E,STOCKHOLM,KAROLINSKA INST DEPT MED SOLNA INFECT DIS UNIT MALARIA RES,SWEDEN
221,NGASALA B E,NGASALA,B E,NGASALA B E,NGASALA BILLY E,STOCKHOLM,KAROLINSKA INST DEPT MED SOLNA INFECT DIS UNIT MALARIA RES,SWEDEN
241,ROMBO L,ROMBO,LARS,ROMBO LARS,ROMBO LARS,STOCKHOLM,KAROLINSKA INST KAROLINSKA UNIV HOSP DEPT MED SOLNA INFECT DIS UNIT,SWEDEN
241,ROMBO L,ROMBO,L,ROMBO L,ROMBO LARS,STOCKHOLM,KAROLINSKA INST KAROLINSKA UNIV HOSP DEPT MED SOLNA INFECT DIS UNIT,SWEDEN
270,URSING J,URSING,JOHAN,URSING JOHAN,URSING JOHAN,STOCKHOLM,KAROLINSKA INST DEPT MED SOLNA INFECT DIS UNIT MALARIA RES,SWEDEN
270,URSING J,URSING,J,URSING J,URSING JOHAN,STOCKHOLM,KAROLINSKA INST DEPT MED SOLNA INFECT DIS UNIT MALARIA RES,SWEDEN
342,BOSTROM S,BOSTROEM,STEPHANIE,BOSTROEM STEPHANIE,BOSTROEM STEPHANIE,STOCKHOLM,STOCKHOLM UNIV DEPT IMMUNOL WENNER GREN INST,SWEDEN
720,BOSTROM S,BOSTROM,STEPHANIE,BOSTROM STEPHANIE,BOSTROM STEPHANIE,STOCKHOLM,STOCKHOLM UNIV WENNER GREN INST,SWEDEN
818,VAFA M,VAFA,MANIJEH,VAFA MANIJEH,VAFA MANIJEH,STOCKHOLM,STOCKHOLM UNIV WENNER GREN INST DEPT IMMUNOL,SWEDEN
876,AGARDH E E,AGARDH,EMILIE ELISABET,AGARDH EMILIE ELISABET,AGARDH EMILIE ELISABET,STOCKHOLM,INST PUBL HLTH SCI,SWEDEN
896,ARNLOV J,ARNLOV,JOHAN,ARNLOV JOHAN,ARNLOV JOHAN,UPPSALA,UPPSALA UNIV,SWEDEN
965,HAVMOELLER R,HAVMOELLER,RASMUS,HAVMOELLER RASMUS,HAVMOELLER RASMUS,STOCKHOLM,KAROLINSKA INST,SWEDEN
1017,LARSSON A,LARSSON,ANDERS,LARSSON ANDERS,LARSSON ANDERS,UPPSALA,UPPSALA UNIV,SWEDEN
1086,PETZOLD M,PETZOLD,MAX,PETZOLD MAX,PETZOLD MAX,GOTHENBURG,UNIV GOTHENBURG SAHLGRENSKA ACAD CTR APPL BIOSTAT,SWEDEN
1154,WEIDERPASS E,WEIDERPASS,ELISABETE,WEIDERPASS ELISABETE,WEIDERPASS ELISABETE,STOCKHOLM,KAROLINSKA INST DEPT MED EPIDEMIOL & BIOSTAT,SWEDEN
