Cluster ID,confidence_score,Id,init_name,last_name,first_name,affiliation,city,country,canonical_city,canonical_first_name,canonical_last_name,canonical_country,canonical_affiliation,canonical_init_name,canonical_Id
120,1.0,156,BECQUET R,BECQUET,RENAUD,INSERM  ISPED  Ctr INSERM Epidemiol Biostat U897,Bordeaux,France,f-33076 bordeaux,renaud,becquet,france,univ bordeaux isped ctr inserm epidemiol biostat u897,becquet r,155
121,1.0,157,ZANNOU D M,ZANNOU,DM,,,,,dm,zannou,,,zannou d m,157
339,,158,KINDEGAZARD D,KINDEGAZARD,D,,,,,,,,,,
340,,159,VIGAN J,VIGAN,J,,,,,,,,,,
123,0.99999996423721316,160,ADE G,ADE,G,,,,cotonou,g,ade,benin,ctr natl hosp & univ hubert koutoukou maga serv med interne,ade g,236
341,,161,SEHONOU J J,SEHONOU,JJ,,,,,,,,,,
125,0.99999997019767761,162,ATADOKPEDE F,ATADOKPEDE,F,,,,cotonou,f,atadokpede,benin,hop instruct armees,atadokpede f,174
88,0.99999994039535522,163,AZONDEKON A,AZONDEKON,A,,,,cotonou,alain,azondekon,benin,hop instruct armees cotonou serv pediat,azondekon a,163
342,,164,GBEDO C,GBEDO,C,,,,,,,,,,
127,0.995034,165,ANAGONOU S Y,ANAGONOU,SY,,,,,sy,anagonou,,,anagonou s y,165
128,0.99999994039535522,166,HOUNGBE F,HOUNGBE,F,,,,cotonou,fabien,houngbe,benin,ctr natl hosp & univ hubert koutoukou maga serv med interne,houngbe f,240
129,1.0,167,DENOEUDNDAM L,DENOEUDNDAM,L,,,,,l,denoeudndam,,,denoeudndam l,167
343,,168,ROMBY A,ROMBY,A,Inst Rech Dev,Cotonou,Benin,,,,,,,
131,0.99999481439590454,169,FOURCADE C,FOURCADE,C,Inst Rech Dev,Cotonou,Benin,paris,camille,fourcade,france,univ paris 05 fac pharm,fourcade c,324
5,0.99999755162459159,170,AKAKPO J,AKAKPO,J,Inst Rech Dev,Cotonou,Benin,cotonou,jocelyn,akakpo,benin,ctr natl hosp,akakpo j,7
5,0.99999789549754214,171,AKAKPO J,AKAKPO,J,Ctr Natl Hosp Univ Hubert Koutoukou Maga  Ctr Traitement Ambulatoire  Serv Med Interne,Cotonou,Benin,cotonou,jocelyn,akakpo,benin,ctr natl hosp,akakpo j,7
133,0.99999996026357019,172,AFANGNIHOUN A,AFANGNIHOUN,A,,,,cotonou,a,afangnihoun,benin,hop zone suru lere ctr traitement ambulatoire,afangnihoun a,172
133,0.99999994039535522,173,AFANGNIHOUN A,AFANGNIHOUN,A,Hop Zone Suru Lere Ctr Traitement Ambulatoire,Cotonou,Benin,cotonou,a,afangnihoun,benin,hop zone suru lere ctr traitement ambulatoire,afangnihoun a,172
125,0.99999994039535522,174,ATADOKPEDE F,ATADOKPEDE,F,Hop Instruct Armees Camp Guezo  Serv Med Interne,Cotonou,Benin,cotonou,f,atadokpede,benin,hop instruct armees,atadokpede f,174
135,0.99999997019767761,175,DOSSOUGBETE L,DOSSOUGBETE,L,,,,porto novo,l,dossougbete,benin,clin louis pasteur,dossougbete l,175
135,0.99999997019767761,176,DOSSOUGBETE L,DOSSOUGBETE,L,Clin Louis Pasteur,Porto Novo,Benin,porto novo,l,dossougbete,benin,clin louis pasteur,dossougbete l,175
344,,177,PERRIN R X,PERRIN,R X,,,,,,,,,,
345,,178,GIRARD P M,GIRARD,P M,,,,,,,,,,
2,0.9969441352820978,179,ZANNOU D M,ZANNOU,D MARCEL,,,,cotonou,djimon marcel,zannou,benin,cta,zannou d m,4
2,0.96988004009898121,180,ZANNOU D M,ZANNOU,D MARCEL,Ctr Natl Hosp Univ Hubert Koutoukou Maga  Ctr Traitement Ambulatoire  Serv Med Interne,Cotonou,Benin,cotonou,djimon marcel,zannou,benin,cta,zannou d m,4
2,0.96981793060535337,181,ZANNOU D M,ZANNOU,D MARCEL,Univ dAbomey Calavi  Fac Sci sante,Cotonou,Benin,cotonou,djimon marcel,zannou,benin,cta,zannou d m,4
138,0.99999994891030453,182,COT M,COT,M,,,,paris,michel,cot,france,inst rech dev umr 216 mere & enfant face infect trop,cot m,182
138,0.99999993188040592,183,COT M,COT,M,Inst Rech Dev,Paris,France,paris,michel,cot,france,inst rech dev umr 216 mere & enfant face infect trop,cot m,182
346,,184,AYEDELE A B,AYEDELE,A B,,,,,,,,,,
347,,185,BEHANZIN M N,BEHANZIN,M N,,,,,,,,,,
69,0.99999994701809358,186,DESMONDE S,DESMONDE,SOPHIE,Univ Bordeaux  Inst Sante Publ Epidemiol & Dev,Bordeaux,France,bordeaux,sophie,desmonde,france,univ bordeaux,desmonde s,186
69,0.99999994701809358,187,DESMONDE S,DESMONDE,SOPHIE,INSERM  Ctr Inserm Epidemiol Biostat U897,Bordeaux,France,bordeaux,sophie,desmonde,france,univ bordeaux,desmonde s,186
141,1.0,188,EBOUA F T,EBOUA,FRANCOIS T,,,,abidjan,francois t,eboua,cote ivoire,chu yopougon,eboua f t,188
141,0.99999997019767761,189,EBOUA F T,EBOUA,FRANCOIS T,CHU Yopougon,Abidjan,Cote Ivoire,abidjan,francois t,eboua,cote ivoire,chu yopougon,eboua f t,188
143,0.99999997615814207,190,MALATESTE K,MALATESTE,KAREN,Univ Bordeaux  Inst Sante Publ Epidemiol & Dev,Bordeaux,France,bordeaux,karen,malateste,france,univ bordeaux segalen inst sante publ epidemiol & dev inserm u897,malateste k,823
143,0.99999997615814207,191,MALATESTE K,MALATESTE,KAREN,INSERM  Ctr Inserm Epidemiol Biostat U897,Bordeaux,France,bordeaux,karen,malateste,france,univ bordeaux segalen inst sante publ epidemiol & dev inserm u897,malateste k,823
115,0.99997816901457937,192,EKOUEVI D K,EKOUEVI,DIDIER K,Univ Bordeaux  Inst Sante Publ Epidemiol & Dev,Bordeaux,France,bordeaux,didier k,ekouevi,france,inserm u897,ekouevi d k,1215
115,0.99997992892014353,193,EKOUEVI D K,EKOUEVI,DIDIER K,INSERM  Ctr Inserm Epidemiol Biostat U897,Bordeaux,France,bordeaux,didier k,ekouevi,france,inserm u897,ekouevi d k,1215
115,0.99999184357492543,194,EKOUEVI D K,EKOUEVI,DIDIER K,CHU Treichville  IeDEA Reg Ctr  PACCI,Abidjan,Cote Ivoire,bordeaux,didier k,ekouevi,france,inserm u897,ekouevi d k,1215
146,1.0,195,NGBECHE S,NGBECHE,SYLVIE,,,,abidjan,sylvie,ngbeche,cote ivoire,ctr pediat prise charge rech & format cepref,ngbeche s,195
146,1.0,196,NGBECHE S,NGBECHE,SYLVIE,Ctr Pediat Prise Charge Rech & Format CePReF,Abidjan,Cote Ivoire,abidjan,sylvie,ngbeche,cote ivoire,ctr pediat prise charge rech & format cepref,ngbeche s,195
52,0.99999995529651642,197,KOUETA F,KOUETA,FLA,CHU Charles Gaulle  Hop Pediat,Ouagadougou,Burkina Faso,ouagadougou,fla,koueta,burkina faso,chu charles gaulle hop pediat,koueta f,63
147,1.0,198,SY H S,SY,HABY SIGNATE,,,,dakar,haby signate,sy,senegal,hop enfants albert royer,sy h s,198
147,1.0,199,SY H S,SY,HABY SIGNATE,Hop Enfants Albert Royer,Dakar,Senegal,dakar,haby signate,sy,senegal,hop enfants albert royer,sy h s,198
149,1.0,200,KOUMAKPAI S A,KOUMAKPAI,SIRIATOU A,,,,cotonou,siriatou a,koumakpai,benin,chu natl serv pediat,koumakpai s a,200
149,1.0,201,KOUMAKPAI S A,KOUMAKPAI,SIRIATOU A,CHU Natl  Serv Pediat,Cotonou,Benin,cotonou,siriatou a,koumakpai,benin,chu natl serv pediat,koumakpai s a,200
26,0.99999996143228864,202,LEROY V,LEROY,VALERIANE,INSERM  Ctr Inserm Epidemiol Biostat U897,Bordeaux,France,bordeaux,valeriane,leroy,france,univ bordeaux,leroy v,1131
129,1.0,203,DENOEUDNDAM L,DENOEUDNDAM,LISE,,,,,l,denoeudndam,,,denoeudndam l,167
348,,204,CLEMENT M C,CLEMENT,MARIECAROLINE,,,,,,,,,,
153,1.0,205,BRIAND V,BRIAND,VALERIE,Fac Pharm  IRD  UMR 216,F-75270 Paris 06,France,paris,valerie,briand,france,fac pharm ird umr 216,briand v,205
153,0.99999997019767761,206,BRIAND V,BRIAND,VALERIE,Univ Paris 05,Paris,France,paris,valerie,briand,france,fac pharm ird umr 216,briand v,205
5,0.99999997707513666,207,AKAKPO J,AKAKPO,JOCELYN,,,,cotonou,jocelyn,akakpo,benin,ctr natl hosp,akakpo j,7
5,0.99999917011994577,208,AKAKPO J,AKAKPO,JOCELYN,Ctr Natl Hosp Univ Hubert Koutoukou Maga  Ctr Traitement Ambulatoire,Cotonou,Benin,cotonou,jocelyn,akakpo,benin,ctr natl hosp,akakpo j,7
155,1.0,209,AGOSSOU V K,AGOSSOU,VIDEHOUENOU K,,,,cotonou,videhouenou k,agossou,benin,ctr natl hosp univ hubert koutoukou maga clin univ gynecol obstet,agossou v k,209
155,0.99999997019767761,210,AGOSSOU V K,AGOSSOU,VIDEHOUENOU K,Ctr Natl Hosp Univ Hubert Koutoukou Maga  Clin Univ Gynecol Obstet,Cotonou,Benin,cotonou,videhouenou k,agossou,benin,ctr natl hosp univ hubert koutoukou maga clin univ gynecol obstet,agossou v k,209
125,0.99999995529651642,211,ATADOKPEDE F,ATADOKPEDE,FELIX,,,,cotonou,f,atadokpede,benin,hop instruct armees,atadokpede f,174
125,0.99999992549419403,212,ATADOKPEDE F,ATADOKPEDE,FELIX,Hop Instruct Armees  Serv Med Interne,Cotonou,Benin,cotonou,f,atadokpede,benin,hop instruct armees,atadokpede f,174
135,0.99999994039535522,213,DOSSOUGBETE L,DOSSOUGBETE,LUCIEN,,,,porto novo,l,dossougbete,benin,clin louis pasteur,dossougbete l,175
158,1.0,214,KOMONGUI D G,KOMONGUI,DIDIER G,,,,cotonou,didier g,komongui,benin,hop mere & enfant lagune serv gynecol obstet,komongui d g,214
158,0.99999997019767761,215,KOMONGUI D G,KOMONGUI,DIDIER G,Hop Mere & Enfant Lagune  Serv Gynecol Obstet,Cotonou,Benin,cotonou,didier g,komongui,benin,hop mere & enfant lagune serv gynecol obstet,komongui d g,214
133,0.99999996026357019,216,AFANGNIHOUN A,AFANGNIHOUN,ALDRIC,,,,cotonou,a,afangnihoun,benin,hop zone suru lere ctr traitement ambulatoire,afangnihoun a,172
133,0.99999994039535522,217,AFANGNIHOUN A,AFANGNIHOUN,ALDRIC,Hop Zone Suru Lere  Ctr Traitement Ambulatoire,Cotonou,Benin,cotonou,a,afangnihoun,benin,hop zone suru lere ctr traitement ambulatoire,afangnihoun a,172
349,,218,GIRARD P M,GIRARD,PIERREMARIE,,,,,,,,,,
121,1.0,219,ZANNOU D M,ZANNOU,DJIMONMARCEL,,,,,dm,zannou,,,zannou d m,157
138,0.9999999914850507,220,COT M,COT,MICHEL,Fac Pharm  IRD  UMR 216,F-75270 Paris 06,France,paris,michel,cot,france,inst rech dev umr 216 mere & enfant face infect trop,cot m,182
138,0.99999995742525372,221,COT M,COT,MICHEL,Univ Paris 05,Paris,France,paris,michel,cot,france,inst rech dev umr 216 mere & enfant face infect trop,cot m,182
2,0.94283727029474773,222,ZANNOU D M,ZANNOU,DJIMON MARCEL,Ctr Natl Hosp & Univ Hubert Koutoukou Maga  Serv Med Interne,Cotonou,Benin,cotonou,djimon marcel,zannou,benin,cta,zannou d m,4
2,0.94159251742246675,223,ZANNOU D M,ZANNOU,DJIMON MARCEL,Univ Abomey Calavi  Fac Sci Sante,Cotonou,Benin,cotonou,djimon marcel,zannou,benin,cta,zannou d m,4
350,,224,DENOEUD L,DENOEUD,LISE,Hop St Antoine  AP HP  Serv Malad Infect & Trop,F-75571 Paris,France,,,,,,,
163,1.0,225,LACOMBE K,LACOMBE,KARINE,Hop St Antoine  AP HP  Serv Malad Infect & Trop,F-75571 Paris,France,paris,karine,lacombe,france,univ paris 06 fac med st antoine,lacombe k,225
163,0.99999997019767761,226,LACOMBE K,LACOMBE,KARINE,Univ Paris 06  Fac Med St Antoine,Paris,France,paris,karine,lacombe,france,univ paris 06 fac med st antoine,lacombe k,225
163,0.99999997019767761,227,LACOMBE K,LACOMBE,KARINE,Univ Paris 06  INSERM  UMR S 707,Paris,France,paris,karine,lacombe,france,univ paris 06 fac med st antoine,lacombe k,225
351,,228,AMOUSSOUGUENOU D,AMOUSSOUGUENOU,DANIEL,,,,,,,,,,
7,0.99999996594020302,229,BASHI J,BASHI,JULES,,,,cotonou,j,bashi,benin,pnls,bashi j,1219
7,0.99999994039535522,230,BASHI J,BASHI,JULES,Ctr Natl Hosp & Univ Hubert Koutoukou Maga  Serv Med Interne,Cotonou,Benin,cotonou,j,bashi,benin,pnls,bashi j,1219
5,0.9999991747049185,231,AKAKPO J,AKAKPO,JOCELYN,Ctr Natl Hosp & Univ Hubert Koutoukou Maga  Serv Med Interne,Cotonou,Benin,cotonou,jocelyn,akakpo,benin,ctr natl hosp,akakpo j,7
168,0.99999997019767761,232,GOUGOUNON A,GOUGOUNON,ALICE,,,,cotonou,alice,gougounon,benin,ctr natl hosp & univ hubert koutoukou maga serv med interne,gougounon a,232
168,0.99999997019767761,233,GOUGOUNON A,GOUGOUNON,ALICE,Ctr Natl Hosp & Univ Hubert Koutoukou Maga  Serv Med Interne,Cotonou,Benin,cotonou,alice,gougounon,benin,ctr natl hosp & univ hubert koutoukou maga serv med interne,gougounon a,232
170,1.0,234,AKONDE A,AKONDE,ALAIN,,,,cotonou,alain,akonde,benin,ctr natl hosp & univ hubert koutoukou maga serv med interne,akonde a,234
170,0.99999997019767761,235,AKONDE A,AKONDE,ALAIN,Ctr Natl Hosp & Univ Hubert Koutoukou Maga  Serv Med Interne,Cotonou,Benin,cotonou,alain,akonde,benin,ctr natl hosp & univ hubert koutoukou maga serv med interne,akonde a,234
123,0.99999996423721316,236,ADE G,ADE,GABRIEL,,,,cotonou,g,ade,benin,ctr natl hosp & univ hubert koutoukou maga serv med interne,ade g,236
123,0.99999992847442631,237,ADE G,ADE,GABRIEL,Ctr Natl Hosp & Univ Hubert Koutoukou Maga  Serv Med Interne,Cotonou,Benin,cotonou,g,ade,benin,ctr natl hosp & univ hubert koutoukou maga serv med interne,ade g,236
123,0.99999994039535522,238,ADE G,ADE,GABRIEL,Univ Abomey Calavi  Fac Sci Sante,Cotonou,Benin,cotonou,g,ade,benin,ctr natl hosp & univ hubert koutoukou maga serv med interne,ade g,236
128,0.99999998807907109,239,HOUNGBE F,HOUNGBE,FABIEN,,,,cotonou,fabien,houngbe,benin,ctr natl hosp & univ hubert koutoukou maga serv med interne,houngbe f,240
128,0.99999995231628414,240,HOUNGBE F,HOUNGBE,FABIEN,Ctr Natl Hosp & Univ Hubert Koutoukou Maga  Serv Med Interne,Cotonou,Benin,cotonou,fabien,houngbe,benin,ctr natl hosp & univ hubert koutoukou maga serv med interne,houngbe f,240
128,0.99999995231628414,241,HOUNGBE F,HOUNGBE,FABIEN,Univ Abomey Calavi  Fac Sci Sante,Cotonou,Benin,cotonou,fabien,houngbe,benin,ctr natl hosp & univ hubert koutoukou maga serv med interne,houngbe f,240
352,,242,GENG E H,GENG,ELVIN H,Univ Calif San Francisco,San Francisco,USA,,,,,,,
353,,243,NEILANDS T B,NEILANDS,TORSTEN B,Univ Calif San Francisco,San Francisco,USA,,,,,,,
179,1.0,244,THIEBAUT R,THIEBAUT,RODOLPHE,,,,f-33076 bordeaux,rodolphe,thiebaut,france,univ bordeaux 2 isped inserm epidemiol & biostat u897,thiebaut r,244
179,1.0,245,THIEBAUT R,THIEBAUT,RODOLPHE,Bordeaux Univ  INSERM  U897,Bordeaux,France,f-33076 bordeaux,rodolphe,thiebaut,france,univ bordeaux 2 isped inserm epidemiol & biostat u897,thiebaut r,244
180,1.0,246,BWANA M B,BWANA,MWEBESA BOSCO,,,,mbarara,mwebesa bosco,bwana,uganda,mbarara univ sci & technol,bwana m b,246
180,1.0,247,BWANA M B,BWANA,MWEBESA BOSCO,Mbarara Univ Sci & Technol,Mbarara,Uganda,mbarara,mwebesa bosco,bwana,uganda,mbarara univ sci & technol,bwana m b,246
181,1.0,248,NASH D,NASH,DENIS,,,,new york,denis,nash,usa,cuny,nash d,248
181,1.0,249,NASH D,NASH,DENIS,CUNY,New York,USA,new york,denis,nash,usa,cuny,nash d,248
182,1.0,250,MOORE R D,MOORE,RICHARD D,,,,baltimore,richard d,moore,usa,johns hopkins univ,moore r d,250
182,1.0,251,MOORE R D,MOORE,RICHARD D,Johns Hopkins Univ,Baltimore,USA,baltimore,richard d,moore,usa,johns hopkins univ,moore r d,250
183,1.0,252,WOOD R,WOOD,ROBIN,,,,za-7925 cape town,robin,wood,south africa,univ cape town,wood r,252
183,1.0,253,WOOD R,WOOD,ROBIN,Univ Cape Town,ZA-7925 Cape Town,South Africa,za-7925 cape town,robin,wood,south africa,univ cape town,wood r,252
2,0.94163514782742752,254,ZANNOU D M,ZANNOU,DJIMON MARCEL,Ctr Natl Hosp Univ,Cotonou,Benin,cotonou,djimon marcel,zannou,benin,cta,zannou d m,4
186,1.0,255,ALTHOFF K N,ALTHOFF,KERI N,,,,baltimore,keri n,althoff,usa,johns hopkins univ,althoff k n,255
186,1.0,256,ALTHOFF K N,ALTHOFF,KERI N,Johns Hopkins Univ,Baltimore,USA,baltimore,keri n,althoff,usa,johns hopkins univ,althoff k n,255
187,1.0,257,LIM P L,LIM,POH LIAN,,,,singapore,poh lian,lim,singapore,tan tock seng hosp inst infect dis,lim p l,257
187,1.0,258,LIM P L,LIM,POH LIAN,Tan Tock Seng Hosp  Inst Infect Dis,Singapore,Singapore,singapore,poh lian,lim,singapore,tan tock seng hosp inst infect dis,lim p l,257
188,1.0,259,NACHEGA J B,NACHEGA,JEAN B,,,,baltimore,jean b,nachega,usa,univ pittsburgh grad sch publ hlth dept epidemiol program infect dis,nachega j b,260
188,1.0,260,NACHEGA J B,NACHEGA,JEAN B,Univ Pittsburgh  Grad Sch Publ Hlth  Dept Epidemiol  Program Infect Dis,Pittsburgh,USA,baltimore,jean b,nachega,usa,univ pittsburgh grad sch publ hlth dept epidemiol program infect dis,nachega j b,260
188,0.99999998807907109,261,NACHEGA J B,NACHEGA,JEAN B,Johns Hopkins Bloomberg Sch Publ Hlth  Dept Epidemiol,Baltimore,USA,baltimore,jean b,nachega,usa,univ pittsburgh grad sch publ hlth dept epidemiol program infect dis,nachega j b,260
188,0.99999998807907109,262,NACHEGA J B,NACHEGA,JEAN B,Johns Hopkins Bloomberg Sch Publ Hlth  Dept Int Hlth,Baltimore,USA,baltimore,jean b,nachega,usa,univ pittsburgh grad sch publ hlth dept epidemiol program infect dis,nachega j b,260
188,0.99999998807907109,263,NACHEGA J B,NACHEGA,JEAN B,Univ Stellenbosch  Dept Med,Cape Town,South Africa,baltimore,jean b,nachega,usa,univ pittsburgh grad sch publ hlth dept epidemiol program infect dis,nachega j b,260
188,0.99999998807907109,264,NACHEGA J B,NACHEGA,JEAN B,Univ Stellenbosch  Ctr Infect Dis,Cape Town,South Africa,baltimore,jean b,nachega,usa,univ pittsburgh grad sch publ hlth dept epidemiol program infect dis,nachega j b,260
190,1.0,265,EASTERBROOK P J,EASTERBROOK,PHILIPPA J,,,,kampala,philippa j,easterbrook,uganda,infect dis inst,easterbrook p j,265
190,1.0,266,EASTERBROOK P J,EASTERBROOK,PHILIPPA J,Infect Dis Inst,Kampala,Uganda,kampala,philippa j,easterbrook,uganda,infect dis inst,easterbrook p j,265
191,1.0,267,KAMBUGU A,KAMBUGU,ANDREW,,,,kampala,andrew,kambugu,uganda,infect dis inst,kambugu a,267
191,1.0,268,KAMBUGU A,KAMBUGU,ANDREW,Infect Dis Inst,Kampala,Uganda,kampala,andrew,kambugu,uganda,infect dis inst,kambugu a,267
192,1.0,269,LITTLE F,LITTLE,FRANCESCA,,,,za-7925 cape town,francesca,little,south africa,univ cape town,little f,269
192,1.0,270,LITTLE F,LITTLE,FRANCESCA,Univ Cape Town,ZA-7925 Cape Town,South Africa,za-7925 cape town,francesca,little,south africa,univ cape town,little f,269
193,1.0,271,NAKIGOZI G,NAKIGOZI,GERTRUDE,,,,kalisizo,gertrude,nakigozi,uganda,rakai hlth sci program,nakigozi g,271
193,1.0,272,NAKIGOZI G,NAKIGOZI,GERTRUDE,Rakai Hlth Sci Program,Kalisizo,Uganda,kalisizo,gertrude,nakigozi,uganda,rakai hlth sci program,nakigozi g,271
194,1.0,273,NAKANJAKO D,NAKANJAKO,DAMALIE,,,,kampala,damalie,nakanjako,uganda,infect dis inst,nakanjako d,273
194,1.0,274,NAKANJAKO D,NAKANJAKO,DAMALIE,Infect Dis Inst,Kampala,Uganda,kampala,damalie,nakanjako,uganda,infect dis inst,nakanjako d,273
195,1.0,275,KIGGUNDU V,KIGGUNDU,VALERIAN,,,,kalisizo,valerian,kiggundu,uganda,rakai hlth sci program,kiggundu v,275
195,1.0,276,KIGGUNDU V,KIGGUNDU,VALERIAN,Rakai Hlth Sci Program,Kalisizo,Uganda,kalisizo,valerian,kiggundu,uganda,rakai hlth sci program,kiggundu v,275
197,1.0,277,LI P C K,LI,PATRICK CHUNG KI,,,,hong kong,patrick chung ki,li,china,queen elizabeth hosp hong kong,li p c k,277
197,1.0,278,LI P C K,LI,PATRICK CHUNG KI,Queen Elizabeth Hosp  Hong Kong,Hong Kong,China,hong kong,patrick chung ki,li,china,queen elizabeth hosp hong kong,li p c k,277
198,1.0,279,BANGSBERG D R,BANGSBERG,DAVID R,,,,boston,david r,bangsberg,usa,harvard univ massachusetts gen hosp ctr global hlth,bangsberg d r,279
198,1.0,280,BANGSBERG D R,BANGSBERG,DAVID R,Harvard Univ  Massachusetts Gen Hosp  Ctr Global Hlth,Boston,USA,boston,david r,bangsberg,usa,harvard univ massachusetts gen hosp ctr global hlth,bangsberg d r,279
200,1.0,281,FOX M P,FOX,MATTHEW P,,,,boston,matthew p,fox,usa,boston univ ctr global hlth & dev,fox m p,281
200,0.99999997019767761,282,FOX M P,FOX,MATTHEW P,Boston Univ  Ctr Global Hlth & Dev,Boston,USA,boston,matthew p,fox,usa,boston univ ctr global hlth & dev,fox m p,281
200,0.99999997019767761,283,FOX M P,FOX,MATTHEW P,Univ Witwatersrand  Fac Hlth Sci  Sch Clin Med  Hlth Econ & Epidemiol Res Off Dept Internal Med,Johannesburg,South Africa,boston,matthew p,fox,usa,boston univ ctr global hlth & dev,fox m p,281
201,1.0,284,PROZESKY H W,PROZESKY,HANS W,,,,cape town,hans w,prozesky,south africa,univ stellenbosch dept med div infect dis,prozesky h w,284
201,0.99999997019767761,285,PROZESKY H W,PROZESKY,HANS W,Univ Stellenbosch  Dept Med  Div Infect Dis,Cape Town,South Africa,cape town,hans w,prozesky,south africa,univ stellenbosch dept med div infect dis,prozesky h w,284
201,0.99999997019767761,286,PROZESKY H W,PROZESKY,HANS W,Tygerberg Acad Hosp,Cape Town,South Africa,cape town,hans w,prozesky,south africa,univ stellenbosch dept med div infect dis,prozesky h w,284
354,,287,HUNT P W,HUNT,PETER W,Univ Calif San Francisco,San Francisco,USA,,,,,,,
203,1.0,288,REYNOLDS S J,REYNOLDS,STEVEN J,,,,baltimore,steven j,reynolds,usa,niaid,reynolds s j,288
203,0.99999999006589257,289,REYNOLDS S J,REYNOLDS,STEVEN J,Johns Hopkins Univ,Baltimore,USA,baltimore,steven j,reynolds,usa,niaid,reynolds s j,288
203,1.0,290,REYNOLDS S J,REYNOLDS,STEVEN J,Rakai Hlth Sci Program,Kalisizo,Uganda,baltimore,steven j,reynolds,usa,niaid,reynolds s j,288
203,1.0,291,REYNOLDS S J,REYNOLDS,STEVEN J,NIAID,Washington,USA,baltimore,steven j,reynolds,usa,niaid,reynolds s j,288
206,1.0,292,EGGER M,EGGER,MATTHIAS,,,,bern,matthias,egger,switzerland,univ bern,egger m,1198
206,0.99982794125874841,293,EGGER M,EGGER,MATTHIAS,Univ Bern,Bern,Switzerland,bern,matthias,egger,switzerland,univ bern,egger m,1198
208,1.0,294,YIANNOUTSOS C T,YIANNOUTSOS,CONSTANTIN T,,,,indianapolis,constantin t,yiannoutsos,usa,indiana univ,yiannoutsos c t,294
208,1.0,295,YIANNOUTSOS C T,YIANNOUTSOS,CONSTANTIN T,Indiana Univ,Indianapolis,USA,indianapolis,constantin t,yiannoutsos,usa,indiana univ,yiannoutsos c t,294
355,,296,VITTINGHOFF E V,VITTINGHOFF,ERIC V,Univ Calif San Francisco,San Francisco,USA,,,,,,,
356,,297,DEEKS S G,DEEKS,STEVEN G,Univ Calif San Francisco,San Francisco,USA,,,,,,,
357,,298,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,USA,,,,,,,
211,0.99999998509883881,299,JAQUET A,JAQUET,ANTOINE,Univ Bordeaux  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,bordeaux,antoine,jaquet,france,univ bordeaux isped ctr inserm epidemiol biostat u897,jaquet a,501
211,0.99999998509883881,300,JAQUET A,JAQUET,ANTOINE,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,bordeaux,antoine,jaquet,france,univ bordeaux isped ctr inserm epidemiol biostat u897,jaquet a,501
212,1.0,301,ODUTOLA M,ODUTOLA,MICHAEL,,,,abuja,michael,odutola,nigeria,inst human virol nigeria ihvn,odutola m,301
212,1.0,302,ODUTOLA M,ODUTOLA,MICHAEL,Inst Human Virol Nigeria IHVN,Abuja,Nigeria,abuja,michael,odutola,nigeria,inst human virol nigeria ihvn,odutola m,301
115,0.99990325852444295,303,EKOUEVI D K,EKOUEVI,DIDIER K,Univ Bordeaux  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,bordeaux,didier k,ekouevi,france,inserm u897,ekouevi d k,1215
115,0.99990634228053843,304,EKOUEVI D K,EKOUEVI,DIDIER K,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,bordeaux,didier k,ekouevi,france,inserm u897,ekouevi d k,1215
115,0.99848524833980357,305,EKOUEVI D K,EKOUEVI,DIDIER K,Univ Lome  Dept Sante Publ  Fac Sci Sante,Lome,Togo,bordeaux,didier k,ekouevi,france,inserm u897,ekouevi d k,1215
215,1.0,306,TANON A,TANON,ARISTOPHANE,,,,abidjan,aristophane,tanon,cote ivoire,chu treichville smit,tanon a,306
